BOX ou JOB                    |Start_times|Date_condition|Calendrier|           
jef3Ls10                      |      00:00|             0|       all|           
jef3Lsa1                      |      00:00|             0|       all|           
jef3Lsa2                      |      00:00|             0|       all|           
jef3Lsa3                      |      00:00|             0|       all|           
jef3Lsa4                      |      00:00|             0|       all|           
jef3Lsa5                      |      00:00|             0|       all|           
jef3Lsa6                      |      00:00|             0|       all|           
jef3Lsa7                      |      00:00|             0|       all|           
jef3Lsa8                      |      00:00|             0|       all|           
jef3Lsa9                      |      00:00|             0|       all|           
jef3Rehe                      |      00:00|             0|       all|           
jef3Toto                      |      00:00|             0|       all|           
jef4Asa1                      |      00:00|             0|       all|           
jef4Esa10                     |      00:00|             0|       all|           
jef4Lcom                      |      00:00|             1|       all|           
jef4Lrf1                      |      00:00|             0|       all|           
jef4Lrf2                      |      00:00|             0|       all|           
jef4Lrh1                      |      00:00|             0|       all|           
jef4Ls10                      |      00:00|             0|       all|           
jef4Lsa1                      |      00:00|             0|       all|           
jef4Lsa2                      |      00:00|             0|       all|           
jef4Lsa3                      |      00:00|             0|       all|           
jef4Lsa4                      |      00:00|             0|       all|           
jef4Lsa5                      |      00:00|             0|       all|           
jef4Lsa6                      |      00:00|             0|       all|           
jef4Lsa7                      |      00:00|             0|       all|           
jef4Lsa8                      |      00:00|             0|       all|           
jef4Lsa9                      |      00:00|             0|       all|           
jef4Rehe                      |      00:00|             0|       all|           
jef4Toto                      |      00:00|             0|       all|           
jef5Asa1                      |      00:00|             0|       all|           
jef5Esa10                     |      00:00|             0|       all|           
jef5Lcom                      |      00:00|             1|       all|           
jef5Lrf1                      |      00:00|             0|       all|           
jef5Lrf2                      |      00:00|             0|       all|           
jef5Lrh1                      |      00:00|             0|       all|           
jef5Ls10                      |      00:00|             0|       all|           
jef5Lsa1                      |      00:00|             0|       all|           
jef5Lsa2                      |      00:00|             0|       all|           
jef5Lsa3                      |      00:00|             0|       all|           
jef5Lsa4                      |      00:00|             0|       all|           
jef5Lsa5                      |      00:00|             0|       all|           
jef5Lsa6                      |      00:00|             0|       all|           
jef5Lsa7                      |      00:00|             0|       all|           
jef5Lsa8                      |      00:00|             0|       all|           
jef5Lsa9                      |      00:00|             0|       all|           
jef5Rehe                      |      00:00|             0|       all|           
jef5Toto                      |      00:00|             0|       all|           
jef6Asa1                      |      00:00|             0|       all|           
jef6Esa10                     |      00:00|             0|       all|           
jef6Lcom                      |      00:00|             1|       all|           
jef6Lrf1                      |      00:00|             0|       all|           
jef6Lrf2                      |      00:00|             0|       all|           
jef6Lrh1                      |      00:00|             0|       all|           
jef6Ls10                      |      00:00|             0|       all|           
jef6Lsa1                      |      00:00|             0|       all|           
jef6Lsa2                      |      00:00|             0|       all|           
jef6Lsa3                      |      00:00|             0|       all|           
jef6Lsa4                      |      00:00|             0|       all|           
jef6Lsa5                      |      00:00|             0|       all|           
jef6Lsa6                      |      00:00|             0|       all|           
jef6Lsa7                      |      00:00|             0|       all|           
jef6Lsa8                      |      00:00|             0|       all|           
jef6Lsa9                      |      00:00|             0|       all|           
jef6Rehe                      |      00:00|             0|       all|           
jef6Toto                      |      00:00|             0|       all|           
jef7Asa1                      |      00:00|             0|       all|           
jef7Esa10                     |      00:00|             0|       all|           
jef7Lcom                      |      00:00|             1|       all|           
jef7Lrf1                      |      00:00|             0|       all|           
jef7Lrf2                      |      00:00|             0|       all|           
jef7Lrh1                      |      00:00|             0|       all|           
jef7Ls10                      |      00:00|             0|       all|           
jef7Lsa1                      |      00:00|             0|       all|           
jef7Lsa2                      |      00:00|             0|       all|           
jef7Lsa3                      |      00:00|             0|       all|           
jef7Lsa4                      |      00:00|             0|       all|           
jef7Lsa5                      |      00:00|             0|       all|           
jef7Lsa6                      |      00:00|             0|       all|           
jef7Lsa7                      |      00:00|             0|       all|           
jef7Lsa8                      |      00:00|             0|       all|           
jef7Lsa9                      |      00:00|             0|       all|           
jef7Rehe                      |      00:00|             0|       all|           
jef7Toto                      |      00:00|             0|       all|           
jef8Asa1                      |      00:00|             0|       all|           
jef8Esa10                     |      00:00|             0|       all|           
jef8Lcom                      |      00:00|             1|       all|           
jef8Lrf1                      |      00:00|             0|       all|           
jef8Lrf2                      |      00:00|             0|       all|           
jef8Lrh1                      |      00:00|             0|       all|           
jef8Ls10                      |      00:00|             0|       all|           
jef8Lsa1                      |      00:00|             0|       all|           
jef8Lsa2                      |      00:00|             0|       all|           
jef8Lsa3                      |      00:00|             0|       all|           
jef8Lsa4                      |      00:00|             0|       all|           
jef8Lsa5                      |      00:00|             0|       all|           
jef8Lsa6                      |      00:00|             0|       all|           
jef8Lsa7                      |      00:00|             0|       all|           
jef8Lsa8                      |      00:00|             0|       all|           
jef8Lsa9                      |      00:00|             0|       all|           
jef8Rehe                      |      00:00|             0|       all|           
jef8Toto                      |      00:00|             0|       all|           
jef9Asa1                      |      00:00|             0|       all|           
jef9Esa10                     |      00:00|             0|       all|           
jef9Lcom                      |      00:00|             1|       all|           
jef9Lrf1                      |      00:00|             0|       all|           
jef9Lrf2                      |      00:00|             0|       all|           
jef9Lrh1                      |      00:00|             0|       all|           
jef9Ls10                      |      00:00|             0|       all|           
jef9Lsa1                      |      00:00|             0|       all|           
jef9Lsa2                      |      00:00|             0|       all|           
jef9Lsa3                      |      00:00|             0|       all|           
jef9Lsa4                      |      00:00|             0|       all|           
jef9Lsa5                      |      00:00|             0|       all|           
jef9Lsa6                      |      00:00|             0|       all|           
jef9Lsa7                      |      00:00|             0|       all|           
jef9Lsa8                      |      00:00|             0|       all|           
jef9Lsa9                      |      00:00|             0|       all|           
jef9Rehe                      |      00:00|             0|       all|           
jef9Toto                      |      00:00|             0|       all|           
jefaAsa1                      |      00:00|             0|       all|           
jefaEsa10                     |      00:00|             0|       all|           
jefaLcom                      |      00:00|             1|       all|           
jefaLrf1                      |      00:00|             0|       all|           
jefaLrf2                      |      00:00|             0|       all|           
jefaLrh1                      |      00:00|             0|       all|           
jefaLs10                      |      00:00|             0|       all|           
jefaLsa1                      |      00:00|             0|       all|           
jefaLsa2                      |      00:00|             0|       all|           
jefaLsa3                      |      00:00|             0|       all|           
jefaLsa4                      |      00:00|             0|       all|           
jefaLsa5                      |      00:00|             0|       all|           
jefaLsa6                      |      00:00|             0|       all|           
jefaLsa7                      |      00:00|             0|       all|           
jefaLsa8                      |      00:00|             0|       all|           
jefaLsa9                      |      00:00|             0|       all|           
jefaRehe                      |      00:00|             0|       all|           
jefaToto                      |      00:00|             0|       all|           
jefbAsa1                      |      00:00|             0|       all|           
jefbEsa10                     |      00:00|             0|       all|           
jefbLcom                      |      00:00|             1|       all|           
jefbLrf1                      |      00:00|             0|       all|           
jefbLrf2                      |      00:00|             0|       all|           
jefbLrh1                      |      00:00|             0|       all|           
jefbLs10                      |      00:00|             0|       all|           
jefbLsa1                      |      00:00|             0|       all|           
jefbLsa2                      |      00:00|             0|       all|           
jefbLsa3                      |      00:00|             0|       all|           
jefbLsa4                      |      00:00|             0|       all|           
jefbLsa5                      |      00:00|             0|       all|           
jefbLsa6                      |      00:00|             0|       all|           
jefbLsa7                      |      00:00|             0|       all|           
jefbLsa8                      |      00:00|             0|       all|           
jefbLsa9                      |      00:00|             0|       all|           
jefbRehe                      |      00:00|             0|       all|           
jefbToto                      |      00:00|             0|       all|           
jefcAsa1                      |      00:00|             0|       all|           
jefcEsa10                     |      00:00|             0|       all|           
jefcLcom                      |      00:00|             1|       all|           
jefcLrf1                      |      00:00|             0|       all|           
jefcLrf2                      |      00:00|             0|       all|           
jefcLrh1                      |      00:00|             0|       all|           
jefcLs10                      |      00:00|             0|       all|           
jefcLsa1                      |      00:00|             0|       all|           
jefcLsa2                      |      00:00|             0|       all|           
jefcLsa3                      |      00:00|             0|       all|           
jefcLsa4                      |      00:00|             0|       all|           
jefcLsa5                      |      00:00|             0|       all|           
jefcLsa6                      |      00:00|             0|       all|           
jefcLsa7                      |      00:00|             0|       all|           
jefcLsa8                      |      00:00|             0|       all|           
jefcLsa9                      |      00:00|             0|       all|           
jefcRehe                      |      00:00|             0|       all|           
jefcToto                      |      00:00|             0|       all|           
jefsAsa1                      |      00:00|             0|       all|           
jefsEsa10                     |      00:00|             0|       all|           
jefsLcom                      |      00:00|             1|       all|           
jefsLrf1                      |      00:00|             0|       all|           
jefsLrf2                      |      00:00|             0|       all|           
jefsLrh1                      |      00:00|             0|       all|           
jefsLs10                      |      00:00|             0|       all|           
jefsLsa1                      |      00:00|             0|       all|           
jefsLsa2                      |      00:00|             0|       all|           
jefsLsa3                      |      00:00|             0|       all|           
jefsLsa4                      |      00:00|             0|       all|           
jefsLsa5                      |      00:00|             0|       all|           
jefsLsa6                      |      00:00|             0|       all|           
jefsLsa7                      |      00:00|             0|       all|           
jefsLsa8                      |      00:00|             0|       all|           
jefsLsa9                      |      00:00|             0|       all|           
jefsRehe                      |      00:00|             0|       all|           
jefsToto                      |      00:00|             0|       all|           
jes2Asa1                      |      00:00|             0|       all|           
jes2Esa10                     |      00:00|             0|       all|           
jes2Lcom                      |      00:00|             1|       all|           
jes2Lrf1                      |      00:00|             0|       all|           
jes2Lrf2                      |      00:00|             0|       all|           
jes2Lrh1                      |      00:00|             0|       all|           
jes2Ls10                      |      00:00|             0|       all|           
jes2Lsa1                      |      00:00|             0|       all|           
jes2Lsa2                      |      00:00|             0|       all|           
jes2Lsa3                      |      00:00|             0|       all|           
jes2Lsa4                      |      00:00|             0|       all|           
jes2Lsa5                      |      00:00|             0|       all|           
jes2Lsa6                      |      00:00|             0|       all|           
jes2Lsa7                      |      00:00|             0|       all|           
jes2Lsa8                      |      00:00|             0|       all|           
jes2Lsa9                      |      00:00|             0|       all|           
jes2Rehe                      |      00:00|             0|       all|           
jes2Toto                      |      00:00|             0|       all|           
jes3Asa1                      |      00:00|             0|       all|           
jes3Esa10                     |      00:00|             0|       all|           
jes3Lcom                      |      00:00|             1|       all|           
jes3Lrf1                      |      00:00|             0|       all|           
jes3Lrf2                      |      00:00|             0|       all|           
jes3Lrh1                      |      00:00|             0|       all|           
jes3Ls10                      |      00:00|             0|       all|           
jes3Lsa1                      |      00:00|             0|       all|           
jes3Lsa2                      |      00:00|             0|       all|           
jes3Lsa3                      |      00:00|             0|       all|           
jes3Lsa4                      |      00:00|             0|       all|           
jes3Lsa5                      |      00:00|             0|       all|           
jes3Lsa6                      |      00:00|             0|       all|           
jes3Lsa7                      |      00:00|             0|       all|           
jes3Lsa8                      |      00:00|             0|       all|           
jes3Lsa9                      |      00:00|             0|       all|           
jes3Rehe                      |      00:00|             0|       all|           
jes3Toto                      |      00:00|             0|       all|           
jes5Asa1                      |      00:00|             0|       all|           
jes5Esa10                     |      00:00|             0|       all|           
jes5Lcom                      |      00:00|             1|       all|           
jes5Lrf1                      |      00:00|             0|       all|           
jes5Lrf2                      |      00:00|             0|       all|           
jes5Lrh1                      |      00:00|             0|       all|           
jes5Ls10                      |      00:00|             0|       all|           
jes5Lsa1                      |      00:00|             0|       all|           
jes5Lsa2                      |      00:00|             0|       all|           
jes5Lsa3                      |      00:00|             0|       all|           
jes5Lsa4                      |      00:00|             0|       all|           
jes5Lsa5                      |      00:00|             0|       all|           
jes5Lsa6                      |      00:00|             0|       all|           
jes5Lsa7                      |      00:00|             0|       all|           
jes5Lsa8                      |      00:00|             0|       all|           
jes5Lsa9                      |      00:00|             0|       all|           
jes5Rehe                      |      00:00|             0|       all|           
jes5Toto                      |      00:00|             0|       all|           
jex1Asa1                      |      00:00|             0|       all|           
jex1Esa10                     |      00:00|             0|       all|           
jex1Lcom                      |      00:00|             1|       all|           
jex1Lrf1                      |      00:00|             0|       all|           
jex1Lrf2                      |      00:00|             0|       all|           
jex1Lrh1                      |      00:00|             0|       all|           
jex1Ls10                      |      00:00|             0|       all|           
jex1Lsa1                      |      00:00|             0|       all|           
jex1Lsa2                      |      00:00|             0|       all|           
jex1Lsa3                      |      00:00|             0|       all|           
jex1Lsa4                      |      00:00|             0|       all|           
jex1Lsa5                      |      00:00|             0|       all|           
jex1Lsa6                      |      00:00|             0|       all|           
jex1Lsa7                      |      00:00|             0|       all|           
jex1Lsa8                      |      00:00|             0|       all|           
jex1Lsa9                      |      00:00|             0|       all|           
jex1Rehe                      |      00:00|             0|       all|           
jex1Toto                      |      00:00|             0|       all|           
jex3Asa1                      |      00:00|             0|       all|           
jex3Esa10                     |      00:00|             0|       all|           
jex3Lcom                      |      00:00|             1|       all|           
jex3Lrf1                      |      00:00|             0|       all|           
jex3Lrf2                      |      00:00|             0|       all|           
jex3Lrh1                      |      00:00|             0|       all|           
jex3Ls10                      |      00:00|             0|       all|           
jex3Lsa1                      |      00:00|             0|       all|           
jex3Lsa2                      |      00:00|             0|       all|           
jex3Lsa3                      |      00:00|             0|       all|           
jex3Lsa4                      |      00:00|             0|       all|           
jex3Lsa5                      |      00:00|             0|       all|           
jex3Lsa6                      |      00:00|             0|       all|           
jex3Lsa7                      |      00:00|             0|       all|           
jex3Lsa8                      |      00:00|             0|       all|           
jex3Lsa9                      |      00:00|             0|       all|           
jex3Rehe                      |      00:00|             0|       all|           
jex3Toto                      |      00:00|             0|       all|           
jex4Asa1                      |      00:00|             0|       all|           
jex4Esa10                     |      00:00|             0|       all|           
jex4Lcom                      |      00:00|             1|       all|           
jex4Lrf1                      |      00:00|             0|       all|           
jex4Lrf2                      |      00:00|             0|       all|           
jex4Lrh1                      |      00:00|             0|       all|           
jex4Ls10                      |      00:00|             0|       all|           
jex4Lsa1                      |      00:00|             0|       all|           
jex4Lsa2                      |      00:00|             0|       all|           
jex4Lsa3                      |      00:00|             0|       all|           
jex4Lsa4                      |      00:00|             0|       all|           
jex4Lsa5                      |      00:00|             0|       all|           
jex4Lsa6                      |      00:00|             0|       all|           
jex4Lsa7                      |      00:00|             0|       all|           
jex4Lsa8                      |      00:00|             0|       all|           
jex4Lsa9                      |      00:00|             0|       all|           
jex4Rehe                      |      00:00|             0|       all|           
jex4Toto                      |      00:00|             0|       all|           
jex5Asa1                      |      00:00|             0|       all|           
jex5Esa10                     |      00:00|             0|       all|           
jex5Lcom                      |      00:00|             1|       all|           
jex5Lrf1                      |      00:00|             0|       all|           
jex5Lrf2                      |      00:00|             0|       all|           
jex5Lrh1                      |      00:00|             0|       all|           
jex5Ls10                      |      00:00|             0|       all|           
jex5Lsa1                      |      00:00|             0|       all|           
jex5Lsa2                      |      00:00|             0|       all|           
jex5Lsa3                      |      00:00|             0|       all|           
jex5Lsa4                      |      00:00|             0|       all|           
jex5Lsa5                      |      00:00|             0|       all|           
jex5Lsa6                      |      00:00|             0|       all|           
jex5Lsa7                      |      00:00|             0|       all|           
jex5Lsa8                      |      00:00|             0|       all|           
jex5Lsa9                      |      00:00|             0|       all|           
jex5Rehe                      |      00:00|             0|       all|           
jex5Toto                      |      00:00|             0|       all|           
jf25Asa1                      |      00:00|             0|       all|           
jf25Esa10                     |      00:00|             0|       all|           
jf25Lcom                      |      00:00|             1|       all|           
jf25Lrf1                      |      00:00|             0|       all|           
jf25Lrf2                      |      00:00|             0|       all|           
jf25Lrh1                      |      00:00|             0|       all|           
jf25Ls10                      |      00:00|             0|       all|           
jf25Lsa1                      |      00:00|             0|       all|           
jf25Lsa2                      |      00:00|             0|       all|           
jf25Lsa3                      |      00:00|             0|       all|           
jf25Lsa4                      |      00:00|             0|       all|           
jf25Lsa5                      |      00:00|             0|       all|           
jf25Lsa6                      |      00:00|             0|       all|           
jf25Lsa7                      |      00:00|             0|       all|           
jf25Lsa8                      |      00:00|             0|       all|           
jf25Lsa9                      |      00:00|             0|       all|           
jf25Rehe                      |      00:00|             0|       all|           
jf25Toto                      |      00:00|             0|       all|           
jfabAsa1                      |      00:00|             0|       all|           
jfabEsa10                     |      00:00|             0|       all|           
jfabLcom                      |      00:00|             1|       all|           
jfabLrf1                      |      00:00|             0|       all|           
jfabLrf2                      |      00:00|             0|       all|           
jfabLrh1                      |      00:00|             0|       all|           
jfabLs10                      |      00:00|             0|       all|           
jfabLsa1                      |      00:00|             0|       all|           
jfabLsa2                      |      00:00|             0|       all|           
jfabLsa3                      |      00:00|             0|       all|           
jfabLsa4                      |      00:00|             0|       all|           
jfabLsa5                      |      00:00|             0|       all|           
jfabLsa6                      |      00:00|             0|       all|           
jfabLsa7                      |      00:00|             0|       all|           
jfabLsa8                      |      00:00|             0|       all|           
jfabLsa9                      |      00:00|             0|       all|           
jfabRehe                      |      00:00|             0|       all|           
jfabToto                      |      00:00|             0|       all|           
jfdrAsa1                      |      00:00|             0|       all|           
jfdrEsa10                     |      00:00|             0|       all|           
jfdrLcom                      |      00:00|             1|       all|           
jfdrLrf1                      |      00:00|             0|       all|           
jfdrLrf2                      |      00:00|             0|       all|           
jfdrLrh1                      |      00:00|             0|       all|           
jfdrLs10                      |      00:00|             0|       all|           
jfdrLsa1                      |      00:00|             0|       all|           
jfdrLsa2                      |      00:00|             0|       all|           
jfdrLsa3                      |      00:00|             0|       all|           
jfdrLsa4                      |      00:00|             0|       all|           
jfdrLsa5                      |      00:00|             0|       all|           
jfdrLsa6                      |      00:00|             0|       all|           
jfdrLsa7                      |      00:00|             0|       all|           
jfdrLsa8                      |      00:00|             0|       all|           
jfdrLsa9                      |      00:00|             0|       all|           
jfdrRehe                      |      00:00|             0|       all|           
jfdrToto                      |      00:00|             0|       all|           
jfj1Asa1                      |      00:00|             0|       all|           
jfj1Esa10                     |      00:00|             0|       all|           
jfj1Lcom                      |      00:00|             1|       all|           
jfj1Lrf1                      |      00:00|             0|       all|           
jfj1Lrf2                      |      00:00|             0|       all|           
jfj1Lrh1                      |      00:00|             0|       all|           
jfj1Ls10                      |      00:00|             0|       all|           
jfj1Lsa1                      |      00:00|             0|       all|           
jfj1Lsa2                      |      00:00|             0|       all|           
jfj1Lsa3                      |      00:00|             0|       all|           
jfj1Lsa4                      |      00:00|             0|       all|           
jfj1Lsa5                      |      00:00|             0|       all|           
jfj1Lsa6                      |      00:00|             0|       all|           
jfj1Lsa7                      |      00:00|             0|       all|           
jfj1Lsa8                      |      00:00|             0|       all|           
jfj1Lsa9                      |      00:00|             0|       all|           
jfj1Rehe                      |      00:00|             0|       all|           
jfj1Toto                      |      00:00|             0|       all|           
jfjaAsa1                      |      00:00|             0|       all|           
jfjaEsa10                     |      00:00|             0|       all|           
jfjaLcom                      |      00:00|             1|       all|           
jfjaLrf1                      |      00:00|             0|       all|           
jfjaLrf2                      |      00:00|             0|       all|           
jfjaLrh1                      |      00:00|             0|       all|           
jfjaLs10                      |      00:00|             0|       all|           
jfjaLsa1                      |      00:00|             0|       all|           
jfjaLsa2                      |      00:00|             0|       all|           
jfjaLsa3                      |      00:00|             0|       all|           
jfjaLsa4                      |      00:00|             0|       all|           
jfjaLsa5                      |      00:00|             0|       all|           
jfjaLsa6                      |      00:00|             0|       all|           
jfjaLsa7                      |      00:00|             0|       all|           
jfjaLsa8                      |      00:00|             0|       all|           
jfjaLsa9                      |      00:00|             0|       all|           
jfjaRehe                      |      00:00|             0|       all|           
jfjaToto                      |      00:00|             0|       all|           
jfjbAsa1                      |      00:00|             0|       all|           
jfjbEsa10                     |      00:00|             0|       all|           
jfjbLcom                      |      00:00|             1|       all|           
jfjbLrf1                      |      00:00|             0|       all|           
jfjbLrf2                      |      00:00|             0|       all|           
jfjbLrh1                      |      00:00|             0|       all|           
jfjbLs10                      |      00:00|             0|       all|           
jfjbLsa1                      |      00:00|             0|       all|           
jfjbLsa2                      |      00:00|             0|       all|           
jfjbLsa3                      |      00:00|             0|       all|           
jfjbLsa4                      |      00:00|             0|       all|           
jfjbLsa5                      |      00:00|             0|       all|           
jfjbLsa6                      |      00:00|             0|       all|           
jfjbLsa7                      |      00:00|             0|       all|           
jfjbLsa8                      |      00:00|             0|       all|           
jfjbLsa9                      |      00:00|             0|       all|           
jfjbRehe                      |      00:00|             0|       all|           
jfjbToto                      |      00:00|             0|       all|           
jfjcAsa1                      |      00:00|             0|       all|           
jfjcEsa10                     |      00:00|             0|       all|           
jfjcLcom                      |      00:00|             1|       all|           
jfjcLrf1                      |      00:00|             0|       all|           
jfjcLrf2                      |      00:00|             0|       all|           
jfjcLrh1                      |      00:00|             0|       all|           
jfjcLs10                      |      00:00|             0|       all|           
jfjcLsa1                      |      00:00|             0|       all|           
jfjcLsa2                      |      00:00|             0|       all|           
jfjcLsa3                      |      00:00|             0|       all|           
jfjcLsa4                      |      00:00|             0|       all|           
jfjcLsa5                      |      00:00|             0|       all|           
jfjcLsa6                      |      00:00|             0|       all|           
jfjcLsa7                      |      00:00|             0|       all|           
jfjcLsa8                      |      00:00|             0|       all|           
jfjcLsa9                      |      00:00|             0|       all|           
jfjcRehe                      |      00:00|             0|       all|           
jfjcToto                      |      00:00|             0|       all|           
jfjdAsa1                      |      00:00|             0|       all|           
jfjdEsa10                     |      00:00|             0|       all|           
jfjdLcom                      |      00:00|             1|       all|           
jfjdLrf1                      |      00:00|             0|       all|           
jfjdLrf2                      |      00:00|             0|       all|           
jfjdLrh1                      |      00:00|             0|       all|           
jfjdLs10                      |      00:00|             0|       all|           
jfjdLsa1                      |      00:00|             0|       all|           
jfjdLsa2                      |      00:00|             0|       all|           
jfjdLsa3                      |      00:00|             0|       all|           
jfjdLsa4                      |      00:00|             0|       all|           
jfjdLsa5                      |      00:00|             0|       all|           
jfjdLsa6                      |      00:00|             0|       all|           
jfjdLsa7                      |      00:00|             0|       all|           
jfjdLsa8                      |      00:00|             0|       all|           
jfjdLsa9                      |      00:00|             0|       all|           
jfjdRehe                      |      00:00|             0|       all|           
jfjdToto                      |      00:00|             0|       all|           
jfjiLrf1                      |      00:00|             0|       all|           
jfjiLrf2                      |      00:00|             0|       all|           
jfjiLrh1                      |      00:00|             0|       all|           
jfjiLs10                      |      00:00|             0|       all|           
jfjiLsa1                      |      00:00|             0|       all|           
jfjiLsa2                      |      00:00|             0|       all|           
jfjiLsa3                      |      00:00|             0|       all|           
jfjiLsa4                      |      00:00|             0|       all|           
jfjiLsa5                      |      00:00|             0|       all|           
jfjiLsa6                      |      00:00|             0|       all|           
jfjiLsa7                      |      00:00|             0|       all|           
jfjiLsa8                      |      00:00|             0|       all|           
jfjiLsa9                      |      00:00|             0|       all|           
jfu99Asa1                     |      10:14|             0|       all|           
jfu99Esa10                    |      08:00|             0|       all|           
jfu99Lcom                     |      08:00|             1|       all|           
jfu99Lrf1                     |      08:00|             0|       all|           
jfu99Lrf2                     |      08:00|             0|       all|           
jfu99Lrh1                     |      08:00|             0|       all|           
jfu99Ls10                     |      08:00|             0|       all|           
jfu99Lsa1                     |      08:00|             0|       all|           
jfu99Lsa2                     |      08:00|             0|       all|           
jfu99Lsa3                     |      08:00|             0|       all|           
jfu99Lsa4                     |      08:00|             0|       all|           
jfu99Lsa5                     |      08:00|             0|       all|           
jfu99Lsa6                     |      08:00|             0|       all|           
jfu99Lsa7                     |      08:00|             0|       all|           
jfu99Lsa8                     |      08:00|             0|       all|           
jfu99Lsa9                     |      08:00|             0|       all|           
jfu99Rehe                     |      08:00|             0|       all|           
jfu99Toto                     |      08:00|             0|       all|           
jga1Asa1                      |      00:00|             0|       all|           
jga1Esa10                     |      00:00|             0|       all|           
jga1Lcom                      |      00:00|             1|       all|           
jga1Lrf1                      |      00:00|             0|       all|           
jga1Lrf2                      |      00:00|             0|       all|           
jga1Lrh1                      |      00:00|             0|       all|           
jga1Ls10                      |      00:00|             0|       all|           
jga1Lsa1                      |      00:00|             0|       all|           
jga1Lsa2                      |      00:00|             0|       all|           
jga1Lsa3                      |      00:00|             0|       all|           
jga1Lsa4                      |      00:00|             0|       all|           
jga1Lsa5                      |      00:00|             0|       all|           
jga1Lsa6                      |      00:00|             0|       all|           
jga1Lsa7                      |      00:00|             0|       all|           
jga1Lsa8                      |      00:00|             0|       all|           
jga1Lsa9                      |      00:00|             0|       all|           
jga1Rehe                      |      00:00|             0|       all|           
jga1Toto                      |      00:00|             0|       all|           
jga2Asa1                      |      00:00|             0|       all|           
jga2Esa10                     |      00:00|             0|       all|           
jga2Lcom                      |      00:00|             1|       all|           
jga2Lrf1                      |      00:00|             0|       all|           
jga2Lrf2                      |      00:00|             0|       all|           
jga2Lrh1                      |      00:00|             0|       all|           
jga2Ls10                      |      00:00|             0|       all|           
jga2Lsa1                      |      00:00|             0|       all|           
jga2Lsa2                      |      00:00|             0|       all|           
jga2Lsa3                      |      00:00|             0|       all|           
jga2Lsa4                      |      00:00|             0|       all|           
jga2Lsa5                      |      00:00|             0|       all|           
jga2Lsa6                      |      00:00|             0|       all|           
jga2Lsa7                      |      00:00|             0|       all|           
jga2Lsa8                      |      00:00|             0|       all|           
jga2Lsa9                      |      00:00|             0|       all|           
jga2Rehe                      |      00:00|             0|       all|           
jga2Toto                      |      00:00|             0|       all|           
jhb0Asa1                      |      00:00|             0|       all|           
jhb0Esa10                     |      00:00|             0|       all|           
jhb0Lcom                      |      00:00|             1|       all|           
jhb0Lrf1                      |      00:00|             0|       all|           
jhb0Lrf2                      |      00:00|             0|       all|           
jhb0Lrh1                      |      00:00|             0|       all|           
jhb0Ls10                      |      00:00|             0|       all|           
jhb0Lsa1                      |      00:00|             0|       all|           
jhb0Lsa2                      |      00:00|             0|       all|           
jhb0Lsa3                      |      00:00|             0|       all|           
jhb0Lsa4                      |      00:00|             0|       all|           
jhb0Lsa5                      |      00:00|             0|       all|           
jhb0Lsa6                      |      00:00|             0|       all|           
jhb0Lsa7                      |      00:00|             0|       all|           
jhb0Lsa8                      |      00:00|             0|       all|           
jhb0Lsa9                      |      00:00|             0|       all|           
jhb0Rehe                      |      00:00|             0|       all|           
jhb0Toto                      |      00:00|             0|       all|           
jhb1Asa1                      |      00:00|             0|       all|           
jhb1Esa10                     |      00:00|             0|       all|           
jhb1Lcom                      |      00:00|             1|       all|           
jhb1Lrf1                      |      00:00|             0|       all|           
jhb1Lrf2                      |      00:00|             0|       all|           
jhb1Lrh1                      |      00:00|             0|       all|           
jhb1Ls10                      |      00:00|             0|       all|           
jhb1Lsa1                      |      00:00|             0|       all|           
jhb1Lsa2                      |      00:00|             0|       all|           
