parva4000839;VG;extvga1;63104;501696;5;;;;;
parva4000839;VG;rootvg;243712;279552;2;;;;;
parva4000839;VG;extvgd0;62080;278656;3;;;;;
parva4000839;VG;extvgBCV;40960;222976;2;;;;;
parva4000839;VG;extvgBCV1;0;222976;2;;;;;
parva4000839;PV;hdiskpower11;1814;none;None;111540;;;;
parva4000839;PV;hdiskpower12;19B0;none;None;2;;;;
parva4000839;PV;hdiskpower13;19B1;none;None;2;;;;
parva4000839;PV;hdiskpower10;1918;00cfe2afb2ee3830;None;55770;;;;
parva4000839;PV;hdiskpower2;17E4;00c0692acd2fa33a;extvgBCV;111540;DisqueTF;;;
parva4000839;PV;hdiskpower3;17EC;00c0692acd27fd8f;extvgBCV;111540;DisqueTF;;;
parva4000839;PV;hdiskpower4;17F4;00c0692acd2724f1;extvgBCV1;111540;DisqueTF;;;
parva4000839;PV;hdiskpower5;17FC;00c0692acd2ed844;extvgBCV1;111540;DisqueTF;;;
parva4000839;PV;hdiskpower0;17D4;00cecc3f9f8bfaa3;extvga1;111540;;;;
parva4000839;PV;hdiskpower1;17DC;0037848f1f31dbaa;extvga1;111540;;;;
parva4000839;PV;hdiskpower6;1804;00cfe2af78954d18;extvga1;111540;;;;
parva4000839;PV;hdiskpower7;1910;003783bf4ff169c0;extvga1;55770;;;;
parva4000839;PV;hdiskpower14;0C13;00c65aff96332721;extvga1;111540;;;;
parva4000839;PV;hdiskpower8;180C;00c65aff96e4b31a;extvgd0;111540;;;;
parva4000839;PV;hdiskpower9;1914;003783bfdca8a171;extvgd0;55770;;;;
parva4000839;PV;hdiskpower15;0C1B;00c65aff962fca33;extvgd0;111540;;;;
parva4000839;LV;hd4;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;hd2;rootvg;jfs;opened/syncd;32512;;;;;;
parva4000839;LV;hd9var;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;hd3;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;hd1;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;hd10opt;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lvusrecc;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_savecfg;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_a2debug;extvga1;jfs2;opened/syncd;512;;;;;;
parva4000839;LV;fslv02;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv03;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_unikix;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv04;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv06;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv05;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv07;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_uacandle;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_tmpcandle;extvga1;jfs2;opened/syncd;512;;;;;;
parva4000839;LV;ls_stat;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv01;extvga1;jfs2;opened/syncd;512;;;;;;
parva4000839;LV;lv_mksysb;extvga1;jfs2;opened/syncd;512;;;;;;
parva4000839;LV;lv_syncsort;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_surf1;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_data_surfi;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_surfi_impr;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_surfi_fic;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_surfi_batch;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_surfi_batcyc;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_surfi_batlog;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_savesite;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_tempovbank;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_orion;extvgBCV;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_oradbf;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_ora_surfi;extvga1;jfs2;opened/syncd;16384;;;;;;
parva4000839;LV;lv_oraats;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_atpr01;extvgBCV1;jfs;opened/syncd;4096;;;;;;
parva4000839;LV;lv_atmir01;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_atdr01;extvga1;jfs2;opened/syncd;4096;;;;;;
parva4000839;LV;lvoracle;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lvoracle920;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lvoracle817;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lvmeoatlas2;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_matl_pkg;extvga1;jfs2;opened/syncd;512;;;;;;
parva4000839;LV;lv_matlgdi;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_exploit;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_exploitwork;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_esm;rootvg;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_ead;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;fslv08;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_convert;extvgd0;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_cobol;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_cft_data;extvga1;jfs;opened/syncd;512;;;;;;
parva4000839;LV;lv_cft;extvga1;jfs;opened/syncd;512;;;;;;
