BOX ou JOB                    |Start_times|Date_condition|Calendrier|           
dcr1Lsa8_dctr14_01            |      18:50|             1|    wday01|           
dcr1Lsa8_dctr15_01            |      18:50|             1|    wday01|           
dcr1Lsa8_dctr16_01            |      21:00|             1|    wday01|           
dcr1Lsa8_dctr17_01            |      21:00|             1|    wday01|           
dcr1Lsa9                      |      18:30|             1|    wday01|           
dcr1Lsa9_dctr01_01            |      18:50|             1|    wday01|           
dcr1Lsa9_dctr02_01            |      18:50|             1|    wday01|           
dcr1Lsa9_dctr03_01            |      20:45|             1|    wday01|           
dcr1Lsa9_dctr04_01            |      20:45|             1|    wday01|           
dcr1Lsa9_dctr05_01            |      20:15|             1|    wday01|           
dcr1Lsa9_dctr06_01            |      20:15|             1|    wday01|           
dcr1Lsa9_dctr07_01            |      20:15|             1|    wday01|           
dcr1Lsa9_dctr08_01            |      20:15|             1|    wday01|           
dcr1Lsa9_dctr09_01            |      20:15|             1|    wday01|           
dcr1Lsa9_dctr10_01            |      20:15|             1|    wday01|           
dcr1Lsa9_dctr11_01            |      20:45|             1|    wday01|           
dcr1Lsa9_dctr12_01            |      20:30|             1|    wday01|           
dcr1Lsa9_dctr13_01            |      20:30|             1|    wday01|           
dcr1Lsa9_dctr14_01            |      18:50|             1|    wday01|           
dcr1Lsa9_dctr15_01            |      18:50|             1|    wday01|           
dcr1Lsa9_dctr16_01            |      21:00|             1|    wday01|           
dcr1Lsa9_dctr17_01            |      21:00|             1|    wday01|           
decmLcom                      |      00:00|             1|       all|           
do14Lcom                      |      00:00|             1|       all|           
do23Lcom                      |      00:00|             1|       all|           
dortLcom                      |      00:00|             1|       all|           
dspiEsa10                     |      00:00|             1|       all|           
dspiLcom                      |      00:00|             1|       all|           
dspiRehe                      |      00:00|             1|       all|           
dspiToto                      |      00:00|             1|       all|           
dspnAsa1_dapz31_01            |      08:00|             1|      base|           
dspnAsa1_dapz31_02            |      10:00|             1|      base|           
dspnAsa1_dapz31_03            |      12:00|             1|      base|           
dspnAsa1_dapz31_04            |      14:00|             1|      base|           
dspnAsa1_dapz31_05            |      16:00|             1|      base|           
dspnEsa10_dapz31_01           |      08:00|             1|      base|           
dspnEsa10_dapz31_02           |      10:00|             1|      base|           
dspnEsa10_dapz31_03           |      12:00|             1|      base|           
dspnEsa10_dapz31_04           |      14:00|             1|      base|           
dspnEsa10_dapz31_05           |      16:00|             1|      base|           
dspnGuin_dapz31_02            |      10:00|             1|    wday01|           
dspnGuin_dapz31_03            |      12:00|             1|    wday01|           
dspnGuin_dapz31_04            |      14:00|             1|    wday01|           
dspnGuin_dapz31_05            |      16:00|             1|    wday01|           
dspnLcom                      |      00:00|             1|       all|           
dspnLcom_dapz31_01            |      08:00|             1|      base|           
dspnLcom_dapz31_02            |      10:00|             1|      base|           
dspnLcom_dapz31_03            |      12:00|             1|      base|           
dspnLcom_dapz31_04            |      14:00|             1|      base|           
dspnLcom_dapz31_05            |      16:00|             1|      base|           
dspnLrf1_dapz31_01            |      08:00|             1|    wday01|           
dspnLrf1_dapz31_02            |      10:00|             1|    wday01|           
dspnLrf1_dapz31_03            |      12:00|             1|    wday01|           
dspnLrf1_dapz31_04            |      14:00|             1|    wday01|           
dspnLrf1_dapz31_05            |      16:00|             1|    wday01|           
dspnLrf2_dapz31_01            |      08:00|             1|    wday01|           
dspnLrf2_dapz31_02            |      10:00|             1|    wday01|           
dspnLrf2_dapz31_03            |      12:00|             1|    wday01|           
dspnLrf2_dapz31_04            |      14:00|             1|    wday01|           
dspnLrf2_dapz31_05            |      16:00|             1|    wday01|           
dspnLrh1_dapz31_01            |      08:00|             1|    wday01|           
dspnLrh1_dapz31_02            |      10:00|             1|    wday01|           
dspnLrh1_dapz31_03            |      12:00|             1|    wday01|           
dspnLrh1_dapz31_04            |      14:00|             1|    wday01|           
dspnLrh1_dapz31_05            |      16:00|             1|    wday01|           
dspnLs10_dapz31_01            |      08:00|             1|    wday01|           
dspnLs10_dapz31_02            |      10:00|             1|    wday01|           
dspnLs10_dapz31_03            |      12:00|             1|    wday01|           
dspnLs10_dapz31_04            |      14:00|             1|    wday01|           
dspnLs10_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa1_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa1_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa1_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa1_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa1_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa2_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa2_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa2_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa2_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa2_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa3_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa3_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa3_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa3_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa3_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa4_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa4_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa4_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa4_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa4_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa5_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa5_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa5_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa5_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa5_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa6_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa6_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa6_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa6_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa6_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa7_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa7_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa7_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa7_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa7_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa8_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa8_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa8_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa8_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa8_dapz31_05            |      16:00|             1|    wday01|           
dspnLsa9_dapz31_01            |      08:00|             1|    wday01|           
dspnLsa9_dapz31_02            |      10:00|             1|    wday01|           
dspnLsa9_dapz31_03            |      12:00|             1|    wday01|           
dspnLsa9_dapz31_04            |      14:00|             1|    wday01|           
dspnLsa9_dapz31_05            |      16:00|             1|    wday01|           
dspnRehe_dapz31_01            |      08:00|             1|      base|           
dspnRehe_dapz31_02            |      10:00|             1|      base|           
dspnRehe_dapz31_03            |      12:00|             1|      base|           
dspnRehe_dapz31_04            |      14:00|             1|      base|           
dspnRehe_dapz31_05            |      16:00|             1|      base|           
dspnToto_dapz31_01            |      08:00|             1|      base|           
dspnToto_dapz31_02            |      10:00|             1|      base|           
dspnToto_dapz31_03            |      12:00|             1|      base|           
dspnToto_dapz31_04            |      14:00|             1|      base|           
dspnToto_dapz31_05            |      16:00|             1|      base|           
dts1Lcom                      |      00:00|             1|       all|           
dvbaLcom                      |      00:00|             1|       all|           
dvbpLcom                      |      00:00|             1|       all|           
dwu3Lcom                      |      00:00|             1|       all|           
hbkpLcom                      |      00:00|             1|       all|           
hfaaLcom                      |      00:00|             1|       all|           
him3Asa1_jiim03_01            |      18:00|             1|      base|           
him3Esa10_jiim03_01           |      18:00|             1|      base|           
him3Lcom                      |      00:00|             1|       all|           
him3Lcom_jiim03_01            |      18:00|             1|      base|           
him3Lrf1_jiim03_01            |      18:00|             1|      base|           
him3Lrf2_jiim03_01            |      18:00|             1|      base|           
him3Lrh1_jiim03_01            |      18:00|             1|      base|           
him3Ls10_jiim03_01            |      18:00|             1|      base|           
him3Lsa1_jiim03_01            |      18:00|             1|      base|           
him3Lsa2_jiim03_01            |      18:00|             1|      base|           
him3Lsa3_jiim03_01            |      18:00|             1|      base|           
him3Lsa4_jiim03_01            |      18:00|             1|      base|           
him3Lsa5_jiim03_01            |      18:00|             1|      base|           
him3Lsa6_jiim03_01            |      18:00|             1|      base|           
him3Lsa7_jiim03_01            |      18:00|             1|      base|           
him3Lsa8_jiim03_01            |      18:00|             1|      base|           
him3Lsa9_jiim03_01            |      18:00|             1|      base|           
him3Rehe_jiim03_01            |      18:00|             1|      base|           
him3Toto_jiim03_01            |      18:00|             1|      base|           
hpn1Lcom                      |      00:00|             1|       all|           
hsr0-01Lrf1                   |      00:06|             1|       all|           
hsr0-01Lrf2                   |      00:06|             1|       all|           
hsr0-01Lrh1                   |      00:06|             1|       all|           
hsr0-01Ls10                   |      00:06|             1|       all|           
hsr0-01Lsa1                   |      00:06|             1|       all|           
hsr0-01Lsa2                   |      00:06|             1|       all|           
hsr0-01Lsa3                   |      00:06|             1|       all|           
hsr0-01Lsa4                   |      00:06|             1|       all|           
hsr0-01Lsa5                   |      00:06|             1|       all|           
hsr0-01Lsa6                   |      00:06|             1|       all|           
hsr0-01Lsa7                   |      00:06|             1|       all|           
hsr0-01Lsa8                   |      00:06|             1|       all|           
hsr0-01Lsa9                   |      00:06|             1|       all|           
hsr0-01Yrh1                   |      00:05|             1|       all|           
hstaLcom                      |      00:00|             1|       all|           
hvfoLcom                      |      00:00|             1|       all|           
j9arLcom                      |      00:00|             1|       all|           
j9f1Asa1                      |      00:00|             1|       all|           
j9f1Lcom                      |      00:00|             1|       all|           
j9f1Lrf1                      |      20:20|             1|    wday01|           
j9f1Lrf2                      |      20:20|             1|    wday01|           
j9f1Lrh1                      |      20:20|             1|    wday01|           
j9f1Ls10                      |      20:20|             1|    wday01|           
j9f1Lsa1                      |      20:20|             1|    wday01|           
j9f1Lsa2                      |      20:20|             1|    wday01|           
j9f1Lsa3                      |      20:20|             1|    wday01|           
j9f1Lsa4                      |      20:20|             1|    wday01|           
j9f1Lsa5                      |      20:20|             1|    wday01|           
j9f1Lsa6                      |      20:20|             1|    wday01|           
j9f1Lsa7                      |      20:20|             1|    wday01|           
j9f1Lsa8                      |      20:20|             1|    wday01|           
j9f1Lsa9                      |      20:20|             1|    wday01|           
j9f2Lcom                      |      00:00|             1|       all|           
j9f3Lcom                      |      00:00|             1|       all|           
j9mrAsa1                      |      06:00|             1|       all|           
j9mrEsa10                     |      06:00|             1|       all|           
j9mrLcom                      |      06:00|             1|       all|           
j9mrLrf1                      |      06:00|             1|    wkee02|           
j9mrLrf2                      |      06:00|             1|    wkee02|           
j9mrLrh1                      |      06:00|             1|    wkee02|           
j9mrLs10                      |      06:00|             1|    wkee02|           
j9mrLsa1                      |      06:00|             1|    wkee02|           
j9mrLsa2                      |      06:00|             1|    wkee02|           
j9mrLsa3                      |      06:00|             1|    wkee02|           
j9mrLsa4                      |      06:00|             1|    wkee02|           
j9mrLsa5                      |      06:00|             1|    wkee02|           
j9mrLsa6                      |      06:00|             1|    wkee02|           
j9mrLsa7                      |      06:00|             1|    wkee02|           
j9mrLsa8                      |      06:00|             1|    wkee02|           
j9mrLsa9                      |      06:00|             1|    wkee02|           
j9mrRehe                      |      06:00|             1|       all|           
j9mrToto                      |      06:00|             1|       all|           
j9u1Asa1                      |      20:00|             1|      base|           
j9u1Esa10                     |      20:00|             1|      base|           
j9u1Guin                      |      20:00|             1|      base|           
j9u1Lcom                      |      20:00|             1|      base|           
j9u1Lrf1                      |      20:00|             1|      base|           
j9u1Lrf2                      |      20:00|             1|      base|           
j9u1Lrh1                      |      20:00|             1|      base|           
j9u1Ls10                      |      20:00|             1|      base|           
j9u1Lsa1                      |      20:00|             1|      base|           
j9u1Lsa2                      |      20:00|             1|      base|           
j9u1Lsa3                      |      20:00|             1|      base|           
j9u1Lsa4                      |      20:00|             1|      base|           
j9u1Lsa5                      |      20:00|             1|      base|           
j9u1Lsa6                      |      20:00|             1|      base|           
j9u1Lsa7                      |      20:00|             1|      base|           
j9u1Lsa8                      |      20:00|             1|      base|           
j9u1Lsa9                      |      20:00|             1|      base|           
j9u1Rehe                      |      20:00|             1|      base|           
j9u1Toto                      |      20:00|             1|      base|           
jae1Guin                      |      12:00|             1|    wday01|           
jae1Lcom                      |      12:00|             1|       all|           
jag0Lcom                      |      00:00|             1|       all|           
jag1Lcom                      |      00:00|             1|       all|           
jag2Lcom                      |      00:00|             1|       all|           
jag3Lcom                      |      00:00|             1|       all|           
jag4Lcom                      |      00:00|             1|       all|           
jag5Lcom                      |      00:00|             1|       all|           
jag6Lcom                      |      00:00|             1|       all|           
jagaLcom                      |      00:00|             1|       all|           
jap1Lcom                      |      00:00|             1|       all|           
jap2Lcom                      |      00:00|             1|       all|           
jap4Lcom                      |      00:00|             1|       all|           
jap5Lcom                      |      00:00|             1|       all|           
jap6Lcom                      |      00:00|             1|       all|           
jaqxLcom                      |      00:00|             1|       all|           
jar4Lcom                      |      00:00|             1|       all|           
jar5Lcom                      |      00:00|             1|       all|           
jar6Lcom                      |      00:00|             1|       all|           
jar7Lcom                      |      00:00|             1|       all|           
jar8Lcom                      |      00:00|             1|       all|           
jarjLcom                      |      00:00|             1|       all|           
jarxLcom                      |      00:00|             1|       all|           
jas1Lcom                      |      00:00|             1|       all|           
jat3Esa10                     |      00:00|             1|       all|           
jat3Lcom                      |      00:00|             1|       all|           
jat4Lcom                      |      00:00|             1|       all|           
jat5Lcom                      |      00:00|             1|       all|           
jat6Lcom                      |      00:00|             1|       all|           
jat9Lcom                      |      00:00|             1|       all|           
jatbLcom                      |      00:00|             1|       all|           
jatsRehe                      |      00:00|             1|       all|           
jau2Lcom                      |      00:00|             1|       all|           
jau3Lcom                      |      00:00|             1|       all|           
jau5Lcom                      |      00:00|             1|       all|           
jaudLcom                      |      00:00|             1|       all|           
jaueLcom                      |      00:00|             1|       all|           
jaufLcom                      |      00:00|             1|       all|           
jch1Lcom                      |      00:00|             1|       all|           
jch2Lcom                      |      00:00|             1|       all|           
jdi1Lcom                      |      00:00|             1|       all|           
jds1Asa1                      |      09:54|             1|       all|           
jds1Esa10                     |      13:05|             1|       all|           
jds1Guin                      |      19:00|             1|    wday01|           
jds1Lcom                      |      19:00|             1|       all|           
jds1Lrf1                      |      19:00|             1|    wday01|           
jds1Lrf1_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lrf2                      |      19:00|             1|    wday01|           
jds1Lrf2_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lrh1                      |      19:00|             1|    wday01|           
jds1Lrh1_jdisp1_01            |      19:00|             1|    wday01|           
jds1Ls10                      |      19:00|             1|    wday01|           
jds1Ls10_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa1                      |      19:00|             1|    wday01|           
jds1Lsa1_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa2                      |      19:00|             1|    wday01|           
jds1Lsa2_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa3                      |      19:00|             1|    wday01|           
jds1Lsa3_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa4                      |      19:00|             1|    wday01|           
jds1Lsa4_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa5                      |      19:00|             1|    wday01|           
jds1Lsa5_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa6                      |      19:00|             1|    wday01|           
jds1Lsa6_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa7                      |      19:00|             1|    wday01|           
jds1Lsa7_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa8                      |      19:00|             1|    wday01|           
jds1Lsa8_jdisp1_01            |      19:00|             1|    wday01|           
jds1Lsa9                      |      19:00|             1|    wday01|           
jds1Lsa9_jdisp1_01            |      19:00|             1|    wday01|           
jds1Rehe                      |      19:00|             1|       all|           
jds1Toto                      |      19:00|             1|       all|           
jds2Lcom                      |      00:00|             1|       all|           
jds3Lcom                      |      00:00|             1|       all|           
jds4Lcom                      |      00:00|             1|       all|           
jds6Lcom                      |      00:00|             1|       all|           
jeb1Lcom                      |      00:00|             1|       all|           
jeb2Lcom                      |      00:00|             1|       all|           
jec2Lcom                      |      00:00|             1|       all|           
jec3Lcom                      |      00:00|             1|       all|           
jec4Lcom                      |      00:00|             1|       all|           
jec5Lcom                      |      00:00|             1|       all|           
jec6Lcom                      |      00:00|             1|       all|           
jec7Lcom                      |      00:00|             1|       all|           
jec8Lcom                      |      00:00|             1|       all|           
jeceLcom                      |      00:00|             1|       all|           
jecfLcom                      |      00:00|             1|       all|           
jechLcom                      |      00:00|             1|       all|           
jeciLcom                      |      00:00|             1|       all|           
jecjLcom                      |      00:00|             1|       all|           
jef1Lcom                      |      00:00|             1|       all|           
jef2Lcom                      |      00:00|             1|       all|           
jef3Lcom                      |      00:00|             1|       all|           
jef4Lcom                      |      00:00|             1|       all|           
jef5Lcom                      |      00:00|             1|       all|           
jef6Lcom                      |      00:00|             1|       all|           
jef7Lcom                      |      00:00|             1|       all|           
jef8Lcom                      |      00:00|             1|       all|           
jef9Lcom                      |      00:00|             1|       all|           
jefaLcom                      |      00:00|             1|       all|           
jefbLcom                      |      00:00|             1|       all|           
jefcLcom                      |      00:00|             1|       all|           
jefsLcom                      |      00:00|             1|       all|           
jes2Lcom                      |      00:00|             1|       all|           
jes3Lcom                      |      00:00|             1|       all|           
jes5Lcom                      |      00:00|             1|       all|           
jex1Lcom                      |      00:00|             1|       all|           
jex3Lcom                      |      00:00|             1|       all|           
jex4Lcom                      |      00:00|             1|       all|           
jex5Lcom                      |      00:00|             1|       all|           
jf25Lcom                      |      00:00|             1|       all|           
jfabLcom                      |      00:00|             1|       all|           
jfdrLcom                      |      00:00|             1|       all|           
jfj1Lcom                      |      00:00|             1|       all|           
jfjaLcom                      |      00:00|             1|       all|           
jfjbLcom                      |      00:00|             1|       all|           
jfjcLcom                      |      00:00|             1|       all|           
jfjdLcom                      |      00:00|             1|       all|           
jfu99Lcom                     |      08:00|             1|       all|           
jga1Lcom                      |      00:00|             1|       all|           
jga2Lcom                      |      00:00|             1|       all|           
jhb0Lcom                      |      00:00|             1|       all|           
jhb1Lcom                      |      00:00|             1|       all|           
jhb3Lcom                      |      00:00|             1|       all|           
jhb4Lcom                      |      00:00|             1|       all|           
jhc1Lcom                      |      00:00|             1|       all|           
jhc2Lcom                      |      00:00|             1|       all|           
jhs0Lcom                      |      00:00|             1|       all|           
jhs1Lcom                      |      00:00|             1|       all|           
jhs2Lcom                      |      00:00|             1|       all|           
jhs3Lcom                      |      00:00|             1|       all|           
jhs8Lcom                      |      00:00|             1|       all|           
jhsaAsa1                      |      05:00|             1|       all|           
jhsaEsa10                     |      05:00|             1|       all|           
jhsaLcom                      |      05:00|             1|       all|           
jhsaLrf1                      |      05:00|             1|    wday01|           
jhsaLrf2                      |      05:00|             1|    wday01|           
jhsaLrh1                      |      05:00|             1|    wday01|           
jhsaLs10                      |      05:00|             1|    wday01|           
jhsaLsa1                      |      05:00|             1|    wday01|           
jhsaLsa2                      |      05:00|             1|    wday01|           
jhsaLsa3                      |      05:00|             1|    wday01|           
jhsaLsa4                      |      05:00|             1|    wday01|           
jhsaLsa5                      |      05:00|             1|    wday01|           
jhsaLsa6                      |      05:00|             1|    wday01|           
jhsaLsa7                      |      05:00|             1|    wday01|           
jhsaLsa8                      |      05:00|             1|    wday01|           
jhsaLsa9                      |      05:00|             1|    wday01|           
jhsaRehe                      |      05:00|             1|       all|           
jhsaToto                      |      05:00|             1|       all|           
jhsbLcom                      |      00:00|             1|       all|           
jhscEsa10                     |      00:00|             1|       all|           
jhscLcom                      |      00:00|             1|       all|           
jhsdGuin                      |      01:00|             1|      base|           
jhseLcom                      |      00:00|             1|       all|           
jhsfLcom                      |      00:00|             1|       all|           
ji91Lcom                      |      00:00|             1|       all|           
jid4Lcom                      |      00:00|             1|       all|           
jim1Lcom                      |      00:00|             1|       all|           
jim2Lcom                      |      00:00|             1|       all|           
jim5Asa1                      |      18:00|             1|      base|           
jim5Asa1_jiim11_01            |      18:00|             1|      base|           
jim5Asa1_jiim12_01            |      18:00|             1|      base|           
jim5Asa1_jiim14_01            |      18:00|             1|      base|           
jim5Esa10                     |      18:00|             1|      base|           
jim5Esa10_jiim11_01           |      18:00|             1|      base|           
jim5Esa10_jiim12_01           |      18:00|             1|      base|           
jim5Esa10_jiim14_01           |      18:00|             1|      base|           
jim5Guin                      |      18:00|             1|      base|           
jim5Guin_jiim11_01            |      18:00|             1|      base|           
jim5Guin_jiim12_01            |      18:00|             1|      base|           
jim5Guin_jiim14_01            |      18:00|             1|      base|           
jim5Lcom                      |      18:00|             1|      base|           
jim5Lcom_jiim11_01            |      18:00|             1|      base|           
jim5Lcom_jiim12_01            |      18:00|             1|      base|           
jim5Lcom_jiim14_01            |      18:00|             1|      base|           
jim5Lrf1                      |      18:00|             1|      base|           
jim5Lrf1_jiim11_01            |      18:00|             1|      base|           
jim5Lrf1_jiim12_01            |      18:00|             1|      base|           
jim5Lrf1_jiim14_01            |      18:00|             1|      base|           
jim5Lrf2                      |      18:00|             1|      base|           
jim5Lrf2_jiim11_01            |      18:00|             1|      base|           
jim5Lrf2_jiim12_01            |      18:00|             1|      base|           
jim5Lrf2_jiim14_01            |      18:00|             1|      base|           
jim5Lrh1                      |      18:00|             1|      base|           
jim5Lrh1_jiim11_01            |      18:00|             1|      base|           
jim5Lrh1_jiim12_01            |      18:00|             1|      base|           
jim5Lrh1_jiim14_01            |      18:00|             1|      base|           
jim5Ls10                      |      18:00|             1|      base|           
jim5Ls10_jiim11_01            |      18:00|             1|      base|           
jim5Ls10_jiim12_01            |      18:00|             1|      base|           
jim5Ls10_jiim14_01            |      18:00|             1|      base|           
jim5Lsa1                      |      18:00|             1|      base|           
jim5Lsa1_jiim11_01            |      18:00|             1|      base|           
jim5Lsa1_jiim12_01            |      18:00|             1|      base|           
jim5Lsa1_jiim14_01            |      18:00|             1|      base|           
jim5Lsa2                      |      18:00|             1|      base|           
jim5Lsa2_jiim11_01            |      18:00|             1|      base|           
jim5Lsa2_jiim12_01            |      18:00|             1|      base|           
jim5Lsa2_jiim14_01            |      18:00|             1|      base|           
jim5Lsa3                      |      18:00|             1|      base|           
jim5Lsa3_jiim11_01            |      18:00|             1|      base|           
jim5Lsa3_jiim12_01            |      18:00|             1|      base|           
jim5Lsa3_jiim14_01            |      18:00|             1|      base|           
jim5Lsa4                      |      18:00|             1|      base|           
jim5Lsa4_jiim11_01            |      18:00|             1|      base|           
jim5Lsa4_jiim12_01            |      18:00|             1|      base|           
jim5Lsa4_jiim14_01            |      18:00|             1|      base|           
jim5Lsa5                      |      18:00|             1|      base|           
jim5Lsa5_jiim11_01            |      18:00|             1|      base|           
jim5Lsa5_jiim12_01            |      18:00|             1|      base|           
jim5Lsa5_jiim14_01            |      18:00|             1|      base|           
jim5Lsa6                      |      18:00|             1|      base|           
jim5Lsa6_jiim11_01            |      18:00|             1|      base|           
jim5Lsa6_jiim12_01            |      18:00|             1|      base|           
jim5Lsa6_jiim14_01            |      18:00|             1|      base|           
jim5Lsa7                      |      18:00|             1|      base|           
jim5Lsa7_jiim11_01            |      18:00|             1|      base|           
jim5Lsa7_jiim12_01            |      18:00|             1|      base|           
jim5Lsa7_jiim14_01            |      18:00|             1|      base|           
jim5Lsa8                      |      18:00|             1|      base|           
jim5Lsa8_jiim11_01            |      18:00|             1|      base|           
jim5Lsa8_jiim12_01            |      18:00|             1|      base|           
jim5Lsa8_jiim14_01            |      18:00|             1|      base|           
jim5Lsa9                      |      18:00|             1|      base|           
jim5Lsa9_jiim11_01            |      18:00|             1|      base|           
jim5Lsa9_jiim12_01            |      18:00|             1|      base|           
jim5Lsa9_jiim14_01            |      18:00|             1|      base|           
jim5Rehe                      |      18:00|             1|      base|           
jim5Rehe_jiim11_01            |      18:00|             1|      base|           
jim5Rehe_jiim12_01            |      18:00|             1|      base|           
jim5Rehe_jiim14_01            |      18:00|             1|      base|           
jim5Toto                      |      18:00|             1|      base|           
jim5Toto_jiim11_01            |      18:00|             1|      base|           
jim5Toto_jiim12_01            |      18:00|             1|      base|           
jim5Toto_jiim14_01            |      18:00|             1|      base|           
jim6Lcom                      |      00:00|             1|       all|           
jir4Lcom                      |      00:00|             1|       all|           
jit0Lcom                      |      00:00|             1|       all|           
jit1Asa1_jitp91-01-1_01       |      08:00|             1|      base|           
jit1Asa1_jitp91-01-2_01       |      13:00|             1|      base|           
jit1Esa10                     |      13:05|             1|       all|           
jit1Esa10_jitp91-01-1_01      |      08:00|             1|      base|           
jit1Guin_jitp91-01-2_01       |      13:00|             1|    wday01|           
jit1Lcom                      |      00:00|             1|       all|           
jit1Lcom_jitp91-01-1_01       |      08:00|             1|      base|           
jit1Lrf1_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lrf2_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lrh1_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Ls10_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa1_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa2_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa3_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa4_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa5_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa6_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa7_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa8_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Lsa9_jitp91-01-1_01       |      08:00|             1|    wday01|           
jit1Rehe                      |      00:00|             1|       all|           
jit1Rehe_jitp91-01-1_01       |      08:00|             1|      base|           
jit1Rehe_jitp91-01-2_01       |      13:00|             1|      base|           
jit1Toto                      |      00:00|             1|       all|           
jit1Toto_jitp91-01-1_01       |      08:00|             1|      base|           
jit1Toto_jitp91-01-2_01       |      13:00|             1|      base|           
jit2Lcom                      |      00:00|             1|       all|           
jit3Lcom                      |      00:00|             1|       all|           
jit4Lcom                      |      00:00|             1|       all|           
jit6Lcom                      |      00:00|             1|       all|           
jitgLcom                      |      00:00|             1|       all|           
jithAsa1                      |      09:00|             1|       all|           
jithAsa1_jitpa2_01            |      09:00|             1|    wday01|           
jithAsa1_jitpa2_02            |      10:00|             1|    wday01|           
jithAsa1_jitpa2_03            |      11:00|             1|    wday01|           
jithAsa1_jitpa2_04            |      12:00|             1|    wday01|           
jithAsa1_jitpa2_05            |      13:00|             1|    wday01|           
jithAsa1_jitpa2_06            |      14:00|             1|    wday01|           
jithAsa1_jitpa2_07            |      15:00|             1|    wday01|           
jithAsa1_jitpa2_08            |      16:00|             1|    wday01|           
jithAsa1_jitpa2_09            |      17:00|             1|    wday01|           
jithAsa1_jitpa2_10            |      18:00|             1|    wday01|           
jithEsa10                     |      07:30|             1|       all|           
jithEsa10_jitpa2_01           |      09:00|             1|    wday01|           
jithEsa10_jitpa2_02           |      10:00|             1|    wday01|           
jithEsa10_jitpa2_03           |      11:00|             1|    wday01|           
jithEsa10_jitpa2_04           |      12:00|             1|    wday01|           
jithEsa10_jitpa2_05           |      13:00|             1|    wday01|           
jithEsa10_jitpa2_06           |      14:00|             1|    wday01|           
jithEsa10_jitpa2_07           |      15:00|             1|    wday01|           
jithEsa10_jitpa2_08           |      16:00|             1|    wday01|           
