BOX ou JOB                    |Start_times|Date_condition|Calendrier|           
do14Lrf2                      |      00:00|             0|       all|           
do14Lrh1                      |      00:00|             0|       all|           
do14Ls10                      |      00:00|             0|       all|           
do14Lsa1                      |      00:00|             0|       all|           
do14Lsa2                      |      00:00|             0|       all|           
do14Lsa3                      |      00:00|             0|       all|           
do14Lsa4                      |      00:00|             0|       all|           
do14Lsa5                      |      00:00|             0|       all|           
do14Lsa6                      |      00:00|             0|       all|           
do14Lsa7                      |      00:00|             0|       all|           
do14Lsa8                      |      00:00|             0|       all|           
do14Lsa9                      |      00:00|             0|       all|           
do14Rehe                      |      00:00|             0|       all|           
do14Toto                      |      00:00|             0|       all|           
do23Asa1                      |      00:00|             0|       all|           
do23Esa10                     |      00:00|             0|       all|           
do23Lrf1                      |      00:00|             0|       all|           
do23Lrf2                      |      00:00|             0|       all|           
do23Lrh1                      |      00:00|             0|       all|           
do23Ls10                      |      00:00|             0|       all|           
do23Lsa1                      |      00:00|             0|       all|           
do23Lsa2                      |      00:00|             0|       all|           
do23Lsa3                      |      00:00|             0|       all|           
do23Lsa4                      |      00:00|             0|       all|           
do23Lsa5                      |      00:00|             0|       all|           
do23Lsa6                      |      00:00|             0|       all|           
do23Lsa7                      |      00:00|             0|       all|           
do23Lsa8                      |      00:00|             0|       all|           
do23Lsa9                      |      00:00|             0|       all|           
do23Rehe                      |      00:00|             0|       all|           
do23Toto                      |      00:00|             0|       all|           
dortAsa1                      |      00:00|             0|       all|           
dortEsa10                     |      00:00|             0|       all|           
dortLrf1                      |      00:00|             0|       all|           
dortLrf2                      |      00:00|             0|       all|           
dortLrh1                      |      00:00|             0|       all|           
dortLs10                      |      00:00|             0|       all|           
dortLsa1                      |      00:00|             0|       all|           
dortLsa2                      |      00:00|             0|       all|           
dortLsa3                      |      00:00|             0|       all|           
dortLsa4                      |      00:00|             0|       all|           
dortLsa5                      |      00:00|             0|       all|           
dortLsa6                      |      00:00|             0|       all|           
dortLsa7                      |      00:00|             0|       all|           
dortLsa8                      |      00:00|             0|       all|           
dortLsa9                      |      00:00|             0|       all|           
dortRehe                      |      00:00|             0|       all|           
dortToto                      |      00:00|             0|       all|           
dspiAsa1                      |      00:00|             0|       all|           
dspiLrf1                      |      00:00|             0|       all|           
dspiLrf2                      |      00:00|             0|       all|           
dspiLrh1                      |      00:00|             0|       all|           
dspiLs10                      |      00:00|             0|       all|           
dspiLsa1                      |      00:00|             0|       all|           
dspiLsa2                      |      00:00|             0|       all|           
dspiLsa3                      |      00:00|             0|       all|           
dspiLsa4                      |      00:00|             0|       all|           
dspiLsa5                      |      00:00|             0|       all|           
dspiLsa6                      |      00:00|             0|       all|           
dspiLsa7                      |      00:00|             0|       all|           
dspiLsa8                      |      00:00|             0|       all|           
dspiLsa9                      |      00:00|             0|       all|           
dspnAsa1                      |      00:00|             0|       all|           
dspnEsa10                     |      13:05|             0|       all|           
dspnLrf1                      |      00:00|             0|       all|           
dspnLrf2                      |      00:00|             0|       all|           
dspnLrh1                      |      00:00|             0|       all|           
dspnLs10                      |      00:00|             0|       all|           
dspnLsa1                      |      00:00|             0|       all|           
dspnLsa2                      |      00:00|             0|       all|           
dspnLsa3                      |      00:00|             0|       all|           
dspnLsa4                      |      00:00|             0|       all|           
dspnLsa5                      |      00:00|             0|       all|           
dspnLsa6                      |      00:00|             0|       all|           
dspnLsa7                      |      00:00|             0|       all|           
dspnLsa8                      |      00:00|             0|       all|           
dspnLsa9                      |      00:00|             0|       all|           
dspnRehe                      |      00:00|             0|       all|           
dspnToto                      |      00:00|             0|       all|           
dts1Asa1                      |      00:00|             0|       all|           
dts1Esa10                     |      00:00|             0|       all|           
dts1Lrf1                      |      00:00|             0|       all|           
dts1Lrf2                      |      00:00|             0|       all|           
dts1Lrh1                      |      00:00|             0|       all|           
dts1Ls10                      |      00:00|             0|       all|           
dts1Lsa1                      |      00:00|             0|       all|           
dts1Lsa2                      |      00:00|             0|       all|           
dts1Lsa3                      |      00:00|             0|       all|           
dts1Lsa4                      |      00:00|             0|       all|           
dts1Lsa5                      |      00:00|             0|       all|           
dts1Lsa6                      |      00:00|             0|       all|           
dts1Lsa7                      |      00:00|             0|       all|           
dts1Lsa8                      |      00:00|             0|       all|           
dts1Lsa9                      |      00:00|             0|       all|           
dts1Rehe                      |      00:00|             0|       all|           
dts1Toto                      |      00:00|             0|       all|           
dvbaAsa1                      |      00:00|             0|       all|           
dvbaEsa10                     |      00:00|             0|       all|           
dvbaLrf1                      |      00:00|             0|       all|           
dvbaLrf2                      |      00:00|             0|       all|           
dvbaLrh1                      |      00:00|             0|       all|           
dvbaLs10                      |      00:00|             0|       all|           
dvbaLsa1                      |      00:00|             0|       all|           
dvbaLsa2                      |      00:00|             0|       all|           
dvbaLsa3                      |      00:00|             0|       all|           
dvbaLsa4                      |      00:00|             0|       all|           
dvbaLsa5                      |      00:00|             0|       all|           
dvbaLsa6                      |      00:00|             0|       all|           
dvbaLsa7                      |      00:00|             0|       all|           
dvbaLsa8                      |      00:00|             0|       all|           
dvbaLsa9                      |      00:00|             0|       all|           
dvbaRehe                      |      00:00|             0|       all|           
dvbaToto                      |      00:00|             0|       all|           
dvbpAsa1                      |      00:00|             0|       all|           
dvbpEsa10                     |      00:00|             0|       all|           
dvbpLrf1                      |      00:00|             0|       all|           
dvbpLrf2                      |      00:00|             0|       all|           
dvbpLrh1                      |      00:00|             0|       all|           
dvbpLs10                      |      00:00|             0|       all|           
dvbpLsa1                      |      00:00|             0|       all|           
dvbpLsa2                      |      00:00|             0|       all|           
dvbpLsa3                      |      00:00|             0|       all|           
dvbpLsa4                      |      00:00|             0|       all|           
dvbpLsa5                      |      00:00|             0|       all|           
dvbpLsa6                      |      00:00|             0|       all|           
dvbpLsa7                      |      00:00|             0|       all|           
dvbpLsa8                      |      00:00|             0|       all|           
dvbpLsa9                      |      00:00|             0|       all|           
dvbpRehe                      |      00:00|             0|       all|           
dvbpToto                      |      00:00|             0|       all|           
dwu3Asa1                      |      00:00|             0|       all|           
dwu3Esa10                     |      00:00|             0|       all|           
dwu3Lrf1                      |      00:00|             0|       all|           
dwu3Lrf2                      |      00:00|             0|       all|           
dwu3Lrh1                      |      00:00|             0|       all|           
dwu3Ls10                      |      00:00|             0|       all|           
dwu3Lsa1                      |      00:00|             0|       all|           
dwu3Lsa2                      |      00:00|             0|       all|           
dwu3Lsa3                      |      00:00|             0|       all|           
dwu3Lsa4                      |      00:00|             0|       all|           
dwu3Lsa5                      |      00:00|             0|       all|           
dwu3Lsa6                      |      00:00|             0|       all|           
dwu3Lsa7                      |      00:00|             0|       all|           
dwu3Lsa8                      |      00:00|             0|       all|           
dwu3Lsa9                      |      00:00|             0|       all|           
dwu3Rehe                      |      00:00|             0|       all|           
dwu3Toto                      |      00:00|             0|       all|           
hbkpAsa1                      |      00:00|             0|       all|           
hbkpEsa10                     |      00:00|             0|       all|           
hbkpLrf1                      |      00:00|             0|       all|           
hbkpLrf2                      |      00:00|             0|       all|           
hbkpLrh1                      |      00:00|             0|       all|           
hbkpLs10                      |      00:00|             0|       all|           
hbkpLsa1                      |      00:00|             0|       all|           
hbkpLsa2                      |      00:00|             0|       all|           
hbkpLsa3                      |      00:00|             0|       all|           
hbkpLsa4                      |      00:00|             0|       all|           
hbkpLsa5                      |      00:00|             0|       all|           
hbkpLsa6                      |      00:00|             0|       all|           
hbkpLsa7                      |      00:00|             0|       all|           
hbkpLsa8                      |      00:00|             0|       all|           
hbkpLsa9                      |      00:00|             0|       all|           
hbkpRehe                      |      00:00|             0|       all|           
hbkpToto                      |      00:00|             0|       all|           
hfaaAsa1                      |      00:00|             0|       all|           
hfaaEsa10                     |      00:00|             0|       all|           
hfaaLrf1                      |      00:00|             0|       all|           
hfaaLrf2                      |      00:00|             0|       all|           
hfaaLrh1                      |      00:00|             0|       all|           
hfaaLs10                      |      00:00|             0|       all|           
hfaaLsa1                      |      00:00|             0|       all|           
hfaaLsa2                      |      00:00|             0|       all|           
hfaaLsa3                      |      00:00|             0|       all|           
hfaaLsa4                      |      00:00|             0|       all|           
hfaaLsa5                      |      00:00|             0|       all|           
hfaaLsa6                      |      00:00|             0|       all|           
hfaaLsa7                      |      00:00|             0|       all|           
hfaaLsa8                      |      00:00|             0|       all|           
hfaaLsa9                      |      00:00|             0|       all|           
hfaaRehe                      |      00:00|             0|       all|           
hfaaToto                      |      00:00|             0|       all|           
him3Asa1                      |      00:00|             0|       all|           
him3Esa10                     |      00:00|             0|       all|           
him3Lrf1                      |      00:00|             0|       all|           
him3Lrf2                      |      00:00|             0|       all|           
him3Lrh1                      |      00:00|             0|       all|           
him3Ls10                      |      00:00|             0|       all|           
him3Lsa1                      |      00:00|             0|       all|           
him3Lsa2                      |      00:00|             0|       all|           
him3Lsa3                      |      00:00|             0|       all|           
him3Lsa4                      |      00:00|             0|       all|           
him3Lsa5                      |      00:00|             0|       all|           
him3Lsa6                      |      00:00|             0|       all|           
him3Lsa7                      |      00:00|             0|       all|           
him3Lsa8                      |      00:00|             0|       all|           
him3Lsa9                      |      00:00|             0|       all|           
him3Rehe                      |      00:00|             0|       all|           
him3Toto                      |      00:00|             0|       all|           
hstaAsa1                      |      00:00|             0|       all|           
hstaEsa10                     |      00:00|             0|       all|           
hstaLrf1                      |      00:00|             0|       all|           
hstaLrf2                      |      00:00|             0|       all|           
hstaLrh1                      |      00:00|             0|       all|           
hstaLs10                      |      00:00|             0|       all|           
hstaLsa1                      |      00:00|             0|       all|           
hstaLsa2                      |      00:00|             0|       all|           
hstaLsa3                      |      00:00|             0|       all|           
hstaLsa4                      |      00:00|             0|       all|           
hstaLsa5                      |      00:00|             0|       all|           
hstaLsa6                      |      00:00|             0|       all|           
hstaLsa7                      |      00:00|             0|       all|           
hstaLsa8                      |      00:00|             0|       all|           
hstaLsa9                      |      00:00|             0|       all|           
hstaRehe                      |      00:00|             0|       all|           
hstaToto                      |      00:00|             0|       all|           
hvfoAsa1                      |      00:00|             0|       all|           
hvfoEsa10                     |      00:00|             0|       all|           
hvfoLrf1                      |      00:00|             0|       all|           
hvfoLrf2                      |      00:00|             0|       all|           
hvfoLrh1                      |      00:00|             0|       all|           
hvfoLs10                      |      00:00|             0|       all|           
hvfoLsa1                      |      00:00|             0|       all|           
hvfoLsa2                      |      00:00|             0|       all|           
hvfoLsa3                      |      00:00|             0|       all|           
hvfoLsa4                      |      00:00|             0|       all|           
hvfoLsa5                      |      00:00|             0|       all|           
hvfoLsa6                      |      00:00|             0|       all|           
hvfoLsa7                      |      00:00|             0|       all|           
hvfoLsa8                      |      00:00|             0|       all|           
hvfoLsa9                      |      00:00|             0|       all|           
hvfoRehe                      |      00:00|             0|       all|           
hvfoToto                      |      00:00|             0|       all|           
j9arAsa1                      |      00:00|             0|       all|           
j9arEsa10                     |      00:00|             0|       all|           
j9arLrf1                      |      00:00|             0|       all|           
j9arLrf2                      |      00:00|             0|       all|           
j9arLrh1                      |      00:00|             0|       all|           
j9arLs10                      |      00:00|             0|       all|           
j9arLsa1                      |      00:00|             0|       all|           
j9arLsa2                      |      00:00|             0|       all|           
j9arLsa3                      |      00:00|             0|       all|           
j9arLsa4                      |      00:00|             0|       all|           
j9arLsa5                      |      00:00|             0|       all|           
j9arLsa6                      |      00:00|             0|       all|           
j9arLsa7                      |      00:00|             0|       all|           
j9arLsa8                      |      00:00|             0|       all|           
j9arLsa9                      |      00:00|             0|       all|           
j9arRehe                      |      00:00|             0|       all|           
j9arToto                      |      00:00|             0|       all|           
j9f1Rehe                      |      00:00|             0|       all|           
j9f2Asa1                      |      00:00|             0|       all|           
j9f2Esa10                     |      00:00|             0|       all|           
j9f2Lrf1                      |      00:00|             0|       all|           
j9f2Lrf2                      |      00:00|             0|       all|           
j9f2Lrh1                      |      00:00|             0|       all|           
j9f2Ls10                      |      00:00|             0|       all|           
j9f2Lsa1                      |      00:00|             0|       all|           
j9f2Lsa2                      |      00:00|             0|       all|           
j9f2Lsa3                      |      00:00|             0|       all|           
j9f2Lsa4                      |      00:00|             0|       all|           
j9f2Lsa5                      |      00:00|             0|       all|           
j9f2Lsa6                      |      00:00|             0|       all|           
j9f2Lsa7                      |      00:00|             0|       all|           
j9f2Lsa8                      |      00:00|             0|       all|           
j9f2Lsa9                      |      00:00|             0|       all|           
j9f2Rehe                      |      00:00|             0|       all|           
j9f2Toto                      |      00:00|             0|       all|           
j9f3Asa1                      |      00:00|             0|       all|           
j9f3Esa10                     |      00:00|             0|       all|           
j9f3Lrf1                      |      00:00|             0|       all|           
j9f3Lrf2                      |      00:00|             0|       all|           
j9f3Lrh1                      |      00:00|             0|       all|           
j9f3Ls10                      |      00:00|             0|       all|           
j9f3Lsa1                      |      00:00|             0|       all|           
j9f3Lsa2                      |      00:00|             0|       all|           
j9f3Lsa3                      |      00:00|             0|       all|           
j9f3Lsa4                      |      00:00|             0|       all|           
j9f3Lsa5                      |      00:00|             0|       all|           
j9f3Lsa6                      |      00:00|             0|       all|           
j9f3Lsa7                      |      00:00|             0|       all|           
j9f3Lsa8                      |      00:00|             0|       all|           
j9f3Lsa9                      |      00:00|             0|       all|           
j9f3Rehe                      |      00:00|             0|       all|           
j9f3Toto                      |      00:00|             0|       all|           
jae1Asa1                      |      10:04|             0|       all|           
jae1Esa10                     |      12:00|             0|       all|           
jae1Lrf1                      |      12:00|             0|       all|           
jae1Lrf2                      |      12:00|             0|       all|           
jae1Lrh1                      |      12:00|             0|       all|           
jae1Ls10                      |      12:00|             0|       all|           
jae1Lsa1                      |      12:00|             0|       all|           
jae1Lsa2                      |      12:00|             0|       all|           
jae1Lsa3                      |      12:00|             0|       all|           
jae1Lsa4                      |      12:00|             0|       all|           
jae1Lsa5                      |      12:00|             0|       all|           
jae1Lsa6                      |      12:00|             0|       all|           
jae1Lsa7                      |      12:00|             0|       all|           
jae1Lsa8                      |      12:00|             0|       all|           
jae1Lsa9                      |      12:00|             0|       all|           
jae1Rehe                      |      12:00|             0|       all|           
jae1Toto                      |      12:00|             0|       all|           
jag0Asa1                      |      00:00|             0|       all|           
jag0Esa10                     |      00:00|             0|       all|           
jag0Lrf1                      |      00:00|             0|       all|           
jag0Lrf2                      |      00:00|             0|       all|           
jag0Lrh1                      |      00:00|             0|       all|           
jag0Ls10                      |      00:00|             0|       all|           
jag0Lsa1                      |      00:00|             0|       all|           
jag0Lsa2                      |      00:00|             0|       all|           
jag0Lsa3                      |      00:00|             0|       all|           
jag0Lsa4                      |      00:00|             0|       all|           
jag0Lsa5                      |      00:00|             0|       all|           
jag0Lsa6                      |      00:00|             0|       all|           
jag0Lsa7                      |      00:00|             0|       all|           
jag0Lsa8                      |      00:00|             0|       all|           
jag0Lsa9                      |      00:00|             0|       all|           
jag0Rehe                      |      00:00|             0|       all|           
jag0Toto                      |      00:00|             0|       all|           
jag1Asa1                      |      00:00|             0|       all|           
jag1Esa10                     |      00:00|             0|       all|           
jag1Lrf1                      |      00:00|             0|       all|           
jag1Lrf2                      |      00:00|             0|       all|           
jag1Lrh1                      |      00:00|             0|       all|           
jag1Ls10                      |      00:00|             0|       all|           
jag1Lsa1                      |      00:00|             0|       all|           
jag1Lsa2                      |      00:00|             0|       all|           
jag1Lsa3                      |      00:00|             0|       all|           
jag1Lsa4                      |      00:00|             0|       all|           
jag1Lsa5                      |      00:00|             0|       all|           
jag1Lsa6                      |      00:00|             0|       all|           
jag1Lsa7                      |      00:00|             0|       all|           
jag1Lsa8                      |      00:00|             0|       all|           
jag1Lsa9                      |      00:00|             0|       all|           
jag1Rehe                      |      00:00|             0|       all|           
jag1Toto                      |      00:00|             0|       all|           
jag2Asa1                      |      00:00|             0|       all|           
jag2Esa10                     |      00:00|             0|       all|           
jag2Lrf1                      |      00:00|             0|       all|           
jag2Lrf2                      |      00:00|             0|       all|           
jag2Lrh1                      |      00:00|             0|       all|           
jag2Ls10                      |      00:00|             0|       all|           
jag2Lsa1                      |      00:00|             0|       all|           
jag2Lsa2                      |      00:00|             0|       all|           
jag2Lsa3                      |      00:00|             0|       all|           
jag2Lsa4                      |      00:00|             0|       all|           
jag2Lsa5                      |      00:00|             0|       all|           
jag2Lsa6                      |      00:00|             0|       all|           
jag2Lsa7                      |      00:00|             0|       all|           
jag2Lsa8                      |      00:00|             0|       all|           
jag2Lsa9                      |      00:00|             0|       all|           
jag2Rehe                      |      00:00|             0|       all|           
jag2Toto                      |      00:00|             0|       all|           
jag3Asa1                      |      00:00|             0|       all|           
jag3Esa10                     |      00:00|             0|       all|           
jag3Lrf1                      |      00:00|             0|       all|           
jag3Lrf2                      |      00:00|             0|       all|           
jag3Lrh1                      |      00:00|             0|       all|           
jag3Ls10                      |      00:00|             0|       all|           
jag3Lsa1                      |      00:00|             0|       all|           
jag3Lsa2                      |      00:00|             0|       all|           
jag3Lsa3                      |      00:00|             0|       all|           
jag3Lsa4                      |      00:00|             0|       all|           
jag3Lsa5                      |      00:00|             0|       all|           
jag3Lsa6                      |      00:00|             0|       all|           
jag3Lsa7                      |      00:00|             0|       all|           
jag3Lsa8                      |      00:00|             0|       all|           
jag3Lsa9                      |      00:00|             0|       all|           
jag3Rehe                      |      00:00|             0|       all|           
jag3Toto                      |      00:00|             0|       all|           
jag4Asa1                      |      00:00|             0|       all|           
jag4Esa10                     |      00:00|             0|       all|           
jag4Lrf1                      |      00:00|             0|       all|           
jag4Lrf2                      |      00:00|             0|       all|           
jag4Lrh1                      |      00:00|             0|       all|           
jag4Ls10                      |      00:00|             0|       all|           
jag4Lsa1                      |      00:00|             0|       all|           
jag4Lsa2                      |      00:00|             0|       all|           
jag4Lsa3                      |      00:00|             0|       all|           
jag4Lsa4                      |      00:00|             0|       all|           
jag4Lsa5                      |      00:00|             0|       all|           
jag4Lsa6                      |      00:00|             0|       all|           
jag4Lsa7                      |      00:00|             0|       all|           
jag4Lsa8                      |      00:00|             0|       all|           
jag4Lsa9                      |      00:00|             0|       all|           
jag4Rehe                      |      00:00|             0|       all|           
jag4Toto                      |      00:00|             0|       all|           
jag5Asa1                      |      00:00|             0|       all|           
jag5Esa10                     |      00:00|             0|       all|           
jag5Lrf1                      |      00:00|             0|       all|           
jag5Lrf2                      |      00:00|             0|       all|           
jag5Lrh1                      |      00:00|             0|       all|           
jag5Ls10                      |      00:00|             0|       all|           
jag5Lsa1                      |      00:00|             0|       all|           
jag5Lsa2                      |      00:00|             0|       all|           
jag5Lsa3                      |      00:00|             0|       all|           
jag5Lsa4                      |      00:00|             0|       all|           
jag5Lsa5                      |      00:00|             0|       all|           
jag5Lsa6                      |      00:00|             0|       all|           
jag5Lsa7                      |      00:00|             0|       all|           
jag5Lsa8                      |      00:00|             0|       all|           
jag5Lsa9                      |      00:00|             0|       all|           
jag5Rehe                      |      00:00|             0|       all|           
jag5Toto                      |      00:00|             0|       all|           
jag6Asa1                      |      00:00|             0|       all|           
jag6Esa10                     |      00:00|             0|       all|           
jag6Lrf1                      |      00:00|             0|       all|           
jag6Lrf2                      |      00:00|             0|       all|           
jag6Lrh1                      |      00:00|             0|       all|           
jag6Ls10                      |      00:00|             0|       all|           
jag6Lsa1                      |      00:00|             0|       all|           
jag6Lsa2                      |      00:00|             0|       all|           
jag6Lsa3                      |      00:00|             0|       all|           
jag6Lsa4                      |      00:00|             0|       all|           
jag6Lsa5                      |      00:00|             0|       all|           
jag6Lsa6                      |      00:00|             0|       all|           
jag6Lsa7                      |      00:00|             0|       all|           
jag6Lsa8                      |      00:00|             0|       all|           
jag6Lsa9                      |      00:00|             0|       all|           
jag6Rehe                      |      00:00|             0|       all|           
jag6Toto                      |      00:00|             0|       all|           
jagaAsa1                      |      00:00|             0|       all|           
jagaEsa10                     |      00:00|             0|       all|           
jagaLrf1                      |      00:00|             0|       all|           
jagaLrf2                      |      00:00|             0|       all|           
jagaLrh1                      |      00:00|             0|       all|           
jagaLs10                      |      00:00|             0|       all|           
jagaLsa1                      |      00:00|             0|       all|           
jagaLsa2                      |      00:00|             0|       all|           
jagaLsa3                      |      00:00|             0|       all|           
jagaLsa4                      |      00:00|             0|       all|           
jagaLsa5                      |      00:00|             0|       all|           
jagaLsa6                      |      00:00|             0|       all|           
jagaLsa7                      |      00:00|             0|       all|           
jagaLsa8                      |      00:00|             0|       all|           
jagaLsa9                      |      00:00|             0|       all|           
jagaRehe                      |      00:00|             0|       all|           
jagaToto                      |      00:00|             0|       all|           
jap1Asa1                      |      00:00|             0|       all|           
jap1Esa10                     |      00:00|             0|       all|           
jap1Lrf1                      |      00:00|             0|       all|           
jap1Lrf2                      |      00:00|             0|       all|           
jap1Lrh1                      |      00:00|             0|       all|           
jap1Ls10                      |      00:00|             0|       all|           
jap1Lsa1                      |      00:00|             0|       all|           
jap1Lsa2                      |      00:00|             0|       all|           
jap1Lsa3                      |      00:00|             0|       all|           
jap1Lsa4                      |      00:00|             0|       all|           
jap1Lsa5                      |      00:00|             0|       all|           
jap1Lsa6                      |      00:00|             0|       all|           
jap1Lsa7                      |      00:00|             0|       all|           
jap1Lsa8                      |      00:00|             0|       all|           
jap1Lsa9                      |      00:00|             0|       all|           
jap1Rehe                      |      00:00|             0|       all|           
jap1Toto                      |      00:00|             0|       all|           
jap2Asa1                      |      00:00|             0|       all|           
jap2Esa10                     |      00:00|             0|       all|           
jap2Lrf1                      |      00:00|             0|       all|           
jap2Lrf2                      |      00:00|             0|       all|           
jap2Lrh1                      |      00:00|             0|       all|           
jap2Ls10                      |      00:00|             0|       all|           
jap2Lsa1                      |      00:00|             0|       all|           
jap2Lsa2                      |      00:00|             0|       all|           
jap2Lsa3                      |      00:00|             0|       all|           
jap2Lsa4                      |      00:00|             0|       all|           
jap2Lsa5                      |      00:00|             0|       all|           
jap2Lsa6                      |      00:00|             0|       all|           
jap2Lsa7                      |      00:00|             0|       all|           
jap2Lsa8                      |      00:00|             0|       all|           
jap2Lsa9                      |      00:00|             0|       all|           
jap2Rehe                      |      00:00|             0|       all|           
jap2Toto                      |      00:00|             0|       all|           
jap4Asa1                      |      00:00|             0|       all|           
jap4Esa10                     |      00:00|             0|       all|           
jap4Lrf1                      |      00:00|             0|       all|           
jap4Lrf2                      |      00:00|             0|       all|           
jap4Lrh1                      |      00:00|             0|       all|           
jap4Ls10                      |      00:00|             0|       all|           
jap4Lsa1                      |      00:00|             0|       all|           
jap4Lsa2                      |      00:00|             0|       all|           
jap4Lsa3                      |      00:00|             0|       all|           
jap4Lsa4                      |      00:00|             0|       all|           
jap4Lsa5                      |      00:00|             0|       all|           
jap4Lsa6                      |      00:00|             0|       all|           
