----------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------

#### DEBUT JOB  20170621-000910 ####

Report of the autosys jobs le 20170621 a 000910

###################################################################

There are 625 jobs in error

Jobname;RC;Start time;End time;Machine;Status;O;Duration;Run/Ntry;Insert;Modif;
trj0Eau1;1;2017/06/20 20:56:00;2017/06/20 20:56:00;parva4022576;FAILURE; ;0;785459/1;03-AUG-16;04-FEB-17;
zhv1Nau2;1;2017/06/20 20:56:00;2017/06/20 20:56:00;parva4022576;FAILURE; ;0;785455/1;27-MAY-17; ;
zq12Nau2;1;2017/06/20 20:56:00;2017/06/20 20:56:00;parva4022576;FAILURE; ;0;785464/1;27-MAY-17; ;
mi73Lsa5_messag_action;127;2017/06/20 20:56:14;2017/06/20 20:56:14;parva4022576;FAILURE; ;0;785470/1;17-JUN-17; ;
tzv7Nau2;1;2017/06/20 20:56:18;2017/06/20 20:56:18;parva4022576;FAILURE; ;0;785463/1;27-MAY-17; ;
z9v1Nau2;1;2017/06/20 20:56:18;2017/06/20 20:56:18;parva4022576;FAILURE; ;0;785458/1;27-MAY-17; ;
zqv3Nau2;1;2017/06/20 20:56:18;2017/06/20 20:56:47;parva4022576;FAILURE; ;29;785460/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 20:56:34;2017/06/20 20:56:36;parva4022576;FAILURE; ;2;785472/1;16-JUN-17; ;
z9v1Nau2;1;2017/06/20 21:00:23;2017/06/20 21:00:23;parva4022576;FAILURE; ;0;785475/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:00:31;2017/06/20 21:00:31;parva4022576;FAILURE; ;0;785489/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:00:32;2017/06/20 21:00:32;parva4022576;FAILURE; ;0;785485/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:00:43;2017/06/20 21:00:43;parva4022576;FAILURE; ;0;785487/1;03-AUG-16;04-FEB-17;
zq12Nau2;1;2017/06/20 21:00:44;2017/06/20 21:01:09;parva4022576;FAILURE; ;25;785479/1;27-MAY-17; ;
trj0Eau1;1;2017/06/20 21:00:45;2017/06/20 21:00:45;parva4022576;FAILURE; ;0;785481/1;03-AUG-16;04-FEB-17;
rcv5Eau1;1;2017/06/20 21:00:51;2017/06/20 21:01:15;parva4022576;FAILURE; ;24;785477/1;03-AUG-16;04-FEB-17;
z9v2Nau2;1;2017/06/20 21:00:51;2017/06/20 21:00:51;parva4022576;FAILURE; ;0;785473/1;27-MAY-17; ;
zhv1Nau2;1;2017/06/20 21:00:51;2017/06/20 21:02:10;parva4022576;FAILURE; ;79;785478/1;27-MAY-17; ;
zqv1Nau2;1;2017/06/20 21:00:51;2017/06/20 21:01:44;parva4022576;FAILURE; ;53;785491/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:01:03;2017/06/20 21:01:03;parva4022576;FAILURE; ;0;785484/1;27-MAY-17; ;
tzv7Nau2;1;2017/06/20 21:01:04;2017/06/20 21:01:04;parva4022576;FAILURE; ;0;785480/1;27-MAY-17; ;
z9v5Nau2;1;2017/06/20 21:01:04;2017/06/20 21:01:25;parva4022576;FAILURE; ;21;785492/1;27-MAY-17; ;
zqv3Nau2;1;2017/06/20 21:01:19;2017/06/20 21:01:19;parva4022576;FAILURE; ;0;785483/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:01:48;2017/06/20 21:01:51;parva4022576;FAILURE; ;3;785509/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:01:51;2017/06/20 21:01:51;parva4022576;FAILURE; ;0;785510/1;17-JUN-17; ;
trj0Eau1;1;2017/06/20 21:05:27;2017/06/20 21:05:27;parva4022576;FAILURE; ;0;785523/1;03-AUG-16;04-FEB-17;
z9v2Nau2;1;2017/06/20 21:05:31;2017/06/20 21:05:31;parva4022576;FAILURE; ;0;785524/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:05:32;2017/06/20 21:05:32;parva4022576;FAILURE; ;0;785528/1;27-MAY-17; ;
zqv1Nau2;1;2017/06/20 21:05:32;2017/06/20 21:05:56;parva4022576;FAILURE; ;24;785512/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:05:33;2017/06/20 21:05:33;parva4022576;FAILURE; ;0;785527/1;27-MAY-17; ;
tzv7Nau2;1;2017/06/20 21:05:34;2017/06/20 21:05:34;parva4022576;FAILURE; ;0;785516/1;27-MAY-17; ;
rcv5Eau1;1;2017/06/20 21:05:39;2017/06/20 21:05:39;parva4022576;FAILURE; ;0;785513/1;03-AUG-16;04-FEB-17;
z9v1Nau2;1;2017/06/20 21:05:40;2017/06/20 21:06:03;parva4022576;FAILURE; ;23;785514/1;27-MAY-17; ;
z9v5Nau2;1;2017/06/20 21:05:40;2017/06/20 21:06:26;parva4022576;FAILURE; ;46;785517/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:05:40;2017/06/20 21:06:50;parva4022576;FAILURE; ;70;785519/1;27-MAY-17; ;
zqv3Nau2;1;2017/06/20 21:05:40;2017/06/20 21:05:40;parva4022576;FAILURE; ;0;785515/1;27-MAY-17; ;
tzv7Lrf1;1;2017/06/20 21:06:05;2017/06/20 21:06:05;parva4022576;FAILURE; ;0;785520/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:06:05;2017/06/20 21:06:05;parva4022576;FAILURE; ;0;785522/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:06:05;2017/06/20 21:06:29;parva4022576;FAILURE; ;24;785518/1;03-AUG-16;04-FEB-17;
zhv1Nau2;1;2017/06/20 21:06:14;2017/06/20 21:06:14;parva4022576;FAILURE; ;0;785521/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:06:29;2017/06/20 21:06:31;parva4022576;FAILURE; ;2;785530/1;16-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:06:46;2017/06/20 21:06:46;parva4022576;FAILURE; ;0;785532/1;17-JUN-17; ;
tzv7Lrf1;1;2017/06/20 21:10:20;2017/06/20 21:10:20;parva4022576;FAILURE; ;0;785537/1;08-JUN-17; ;
z9v3Nau2;1;2017/06/20 21:10:30;2017/06/20 21:10:30;parva4022576;FAILURE; ;0;785541/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 21:10:34;2017/06/20 21:10:34;parva4022576;FAILURE; ;0;785564/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:10:40;2017/06/20 21:10:40;parva4022576;FAILURE; ;0;785558/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:10:43;2017/06/20 21:10:43;parva4022576;FAILURE; ;0;785547/1;27-MAY-17; ;
z9v4Lrf1;1;2017/06/20 21:10:45;2017/06/20 21:11:27;parva4022576;FAILURE; ;42;785563/1;08-JUN-17; ;
z9v4Nau2;1;2017/06/20 21:10:45;2017/06/20 21:11:27;parva4022576;FAILURE; ;42;785545/1;27-MAY-17; ;
z9v5Nau2;1;2017/06/20 21:10:45;2017/06/20 21:10:45;parva4022576;FAILURE; ;0;785540/1;27-MAY-17; ;
zq12Nau2;1;2017/06/20 21:10:45;2017/06/20 21:12:25;parva4022576;FAILURE; ;100;785536/1;27-MAY-17; ;
zqv3Lrf1;1;2017/06/20 21:10:45;2017/06/20 21:10:45;parva4022576;FAILURE; ;0;785553/1;08-JUN-17; ;
zxv1Eau1;1;2017/06/20 21:10:45;2017/06/20 21:11:57;parva4022576;FAILURE; ;72;785542/1;03-AUG-16;04-FEB-17;
z9v3Lrf1;1;2017/06/20 21:10:51;2017/06/20 21:10:51;parva4022576;FAILURE; ;0;785554/1;08-JUN-17; ;
zq12Lrf1;1;2017/06/20 21:10:56;2017/06/20 21:10:56;parva4022576;FAILURE; ;0;785562/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:10:57;2017/06/20 21:10:57;parva4022576;FAILURE; ;0;785559/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:10:57;2017/06/20 21:10:57;parva4022576;FAILURE; ;0;785544/1;27-MAY-17; ;
zqv1Lrf1;1;2017/06/20 21:11:03;2017/06/20 21:11:03;parva4022576;FAILURE; ;0;785555/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:11:03;2017/06/20 21:11:03;parva4022576;FAILURE; ;0;785543/1;27-MAY-17; ;
z9v1Nau2;1;2017/06/20 21:11:05;2017/06/20 21:11:05;parva4022576;FAILURE; ;0;785538/1;27-MAY-17; ;
z9v2Lrf1;1;2017/06/20 21:11:05;2017/06/20 21:11:05;parva4022576;FAILURE; ;0;785560/1;08-JUN-17; ;
zhv1Lrf1;1;2017/06/20 21:11:05;2017/06/20 21:11:33;parva4022576;FAILURE; ;28;785567/1;08-JUN-17; ;
zhv1Nau2;1;2017/06/20 21:11:07;2017/06/20 21:11:07;parva4022576;FAILURE; ;0;785533/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:11:07;2017/06/20 21:11:47;parva4022576;FAILURE; ;40;785534/1;27-MAY-17; ;
rcv5Eau1;1;2017/06/20 21:11:11;2017/06/20 21:11:11;parva4022576;FAILURE; ;0;785551/1;03-AUG-16;04-FEB-17;
trj0Eau1;1;2017/06/20 21:11:11;2017/06/20 21:11:11;parva4022576;FAILURE; ;0;785548/1;03-AUG-16;04-FEB-17;
z9v5Lrf1;1;2017/06/20 21:11:11;2017/06/20 21:11:11;parva4022576;FAILURE; ;0;785556/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:11:40;2017/06/20 21:11:40;parva4022576;FAILURE; ;0;785579/1;17-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:11:52;2017/06/20 21:11:54;parva4022576;FAILURE; ;2;785581/1;16-JUN-17; ;
zq12Lrf1;1;2017/06/20 21:15:25;2017/06/20 21:15:25;parva4022576;FAILURE; ;0;785596/1;08-JUN-17; ;
z9v5Lrf1;1;2017/06/20 21:15:26;2017/06/20 21:15:26;parva4022576;FAILURE; ;0;785584/1;08-JUN-17; ;
zq22Nau2;1;2017/06/20 21:15:27;2017/06/20 21:15:27;parva4022576;FAILURE; ;0;785607/1;27-MAY-17; ;
tzv7Lrf1;1;2017/06/20 21:15:28;2017/06/20 21:15:28;parva4022576;FAILURE; ;0;785598/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:15:30;2017/06/20 21:15:30;parva4022576;FAILURE; ;0;785588/1;27-MAY-17; ;
zq12Nau2;1;2017/06/20 21:15:32;2017/06/20 21:15:32;parva4022576;FAILURE; ;0;785610/1;27-MAY-17; ;
zhv1Nau2;1;2017/06/20 21:15:37;2017/06/20 21:15:37;parva4022576;FAILURE; ;0;785583/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:15:40;2017/06/20 21:15:40;parva4022576;FAILURE; ;0;785597/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:15:50;2017/06/20 21:15:50;parva4022576;FAILURE; ;0;785608/1;03-AUG-16;04-FEB-17;
mi73Lsa5_messag_action;127;2017/06/20 21:16:05;2017/06/20 21:16:05;parva4022576;FAILURE; ;0;785612/1;17-JUN-17; ;
z9v4Lrf1;1;2017/06/20 21:16:06;2017/06/20 21:16:06;parva4022576;FAILURE; ;0;785604/1;08-JUN-17; ;
rcv5Eau1;1;2017/06/20 21:16:08;2017/06/20 21:16:08;parva4022576;FAILURE; ;0;785586/1;03-AUG-16;04-FEB-17;
tsp3Lrf1;1;2017/06/20 21:16:08;2017/06/20 21:16:08;parva4022576;FAILURE; ;0;785587/1;08-JUN-17; ;
z9v1Lrf1;1;2017/06/20 21:16:08;2017/06/20 21:16:08;parva4022576;FAILURE; ;0;785599/1;08-JUN-17; ;
z9v1Nau2;1;2017/06/20 21:16:08;2017/06/20 21:16:52;parva4022576;FAILURE; ;44;785589/1;27-MAY-17; ;
z9v3Lrf1;1;2017/06/20 21:16:08;2017/06/20 21:16:52;parva4022576;FAILURE; ;44;785590/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:16:08;2017/06/20 21:16:08;parva4022576;FAILURE; ;0;785592/1;08-JUN-17; ;
zqv1Lrf1;1;2017/06/20 21:16:08;2017/06/20 21:17:22;parva4022576;FAILURE; ;74;785585/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 21:16:08;2017/06/20 21:16:30;parva4022576;FAILURE; ;22;785602/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:16:08;2017/06/20 21:16:08;parva4022576;FAILURE; ;0;785591/1;27-MAY-17; ;
z9v2Lrf1;1;2017/06/20 21:16:09;2017/06/20 21:17:51;parva4022576;FAILURE; ;102;785595/1;08-JUN-17; ;
trj0Eau1;1;2017/06/20 21:16:17;2017/06/20 21:16:17;parva4022576;FAILURE; ;0;785601/1;03-AUG-16;04-FEB-17;
z9v2Nau2;1;2017/06/20 21:16:18;2017/06/20 21:16:18;parva4022576;FAILURE; ;0;785593/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:16:18;2017/06/20 21:16:46;parva4022576;FAILURE; ;28;785603/1;27-MAY-17; ;
z9v5Nau2;1;2017/06/20 21:16:18;2017/06/20 21:17:07;parva4022576;FAILURE; ;49;785594/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:16:18;2017/06/20 21:16:18;parva4022576;FAILURE; ;0;785609/1;08-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:16:35;2017/06/20 21:16:38;parva4022576;FAILURE; ;3;785614/1;16-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:20:30;2017/06/20 21:20:30;parva4022576;FAILURE; ;0;785626/1;27-MAY-17; ;
zqv1Lrf1;1;2017/06/20 21:20:35;2017/06/20 21:20:35;parva4022576;FAILURE; ;0;785644/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 21:20:38;2017/06/20 21:20:38;parva4022576;FAILURE; ;0;785643/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:20:44;2017/06/20 21:20:44;parva4022576;FAILURE; ;0;785639/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:20:44;2017/06/20 21:21:11;parva4022576;FAILURE; ;27;785623/1;03-AUG-16;04-FEB-17;
tzv7Lrf1;1;2017/06/20 21:20:45;2017/06/20 21:20:45;parva4022576;FAILURE; ;0;785620/1;08-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:20:47;2017/06/20 21:20:47;parva4022576;FAILURE; ;0;785615/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 21:20:49;2017/06/20 21:20:49;parva4022576;FAILURE; ;0;785641/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:20:49;2017/06/20 21:20:49;parva4022576;FAILURE; ;0;785628/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:20:52;2017/06/20 21:20:52;parva4022576;FAILURE; ;0;785631/1;27-MAY-17; ;
z9v4Lrf1;1;2017/06/20 21:20:52;2017/06/20 21:21:59;parva4022576;FAILURE; ;67;785616/1;08-JUN-17; ;
z9v5Lrf1;1;2017/06/20 21:20:52;2017/06/20 21:21:31;parva4022576;FAILURE; ;39;785633/1;08-JUN-17; ;
zq22Nau2;1;2017/06/20 21:20:52;2017/06/20 21:21:31;parva4022576;FAILURE; ;39;785621/1;27-MAY-17; ;
zqv3Lrf1;1;2017/06/20 21:20:52;2017/06/20 21:20:52;parva4022576;FAILURE; ;0;785635/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 21:21:00;2017/06/20 21:21:00;parva4022576;FAILURE; ;0;785646/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:21:01;2017/06/20 21:21:01;parva4022576;FAILURE; ;0;785637/1;27-MAY-17; ;
zhv1Nau2;1;2017/06/20 21:21:01;2017/06/20 21:21:31;parva4022576;FAILURE; ;30;785632/1;27-MAY-17; ;
rcv5Eau1;1;2017/06/20 21:21:07;2017/06/20 21:21:07;parva4022576;FAILURE; ;0;785625/1;03-AUG-16;04-FEB-17;
zhv1Lrf1;1;2017/06/20 21:21:07;2017/06/20 21:21:30;parva4022576;FAILURE; ;23;785636/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:21:07;2017/06/20 21:21:07;parva4022576;FAILURE; ;0;785617/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:21:12;2017/06/20 21:21:12;parva4022576;FAILURE; ;0;785655/1;17-JUN-17; ;
z9v1Lrf1;1;2017/06/20 21:21:31;2017/06/20 21:22:15;parva4022576;FAILURE; ;44;785634/1;08-JUN-17; ;
z9v1Nau2;1;2017/06/20 21:21:31;2017/06/20 21:21:31;parva4022576;FAILURE; ;0;785642/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:21:31;2017/06/20 21:21:31;parva4022576;FAILURE; ;0;785619/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:21:31;2017/06/20 21:22:16;parva4022576;FAILURE; ;45;785629/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:21:37;2017/06/20 21:21:39;parva4022576;FAILURE; ;2;785657/1;16-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:25:27;2017/06/20 21:25:27;parva4022576;FAILURE; ;0;785669/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:25:27;2017/06/20 21:25:27;parva4022576;FAILURE; ;0;785677/1;08-JUN-17; ;
zhv1Nau2;1;2017/06/20 21:25:32;2017/06/20 21:25:32;parva4022576;FAILURE; ;0;785681/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 21:25:45;2017/06/20 21:25:45;parva4022576;FAILURE; ;0;785679/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:25:45;2017/06/20 21:25:45;parva4022576;FAILURE; ;0;785674/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:25:47;2017/06/20 21:25:47;parva4022576;FAILURE; ;0;785680/1;08-JUN-17; ;
z9v2Lrf1;1;2017/06/20 21:25:49;2017/06/20 21:26:35;parva4022576;FAILURE; ;46;785670/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 21:25:49;2017/06/20 21:26:11;parva4022576;FAILURE; ;22;785665/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 21:25:49;2017/06/20 21:25:49;parva4022576;FAILURE; ;0;785682/1;08-JUN-17; ;
z9v4Nau2;1;2017/06/20 21:25:49;2017/06/20 21:25:49;parva4022576;FAILURE; ;0;785673/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:25:53;2017/06/20 21:25:55;parva4022576;FAILURE; ;2;785686/1;16-JUN-17; ;
rcv5Eau1;1;2017/06/20 21:25:59;2017/06/20 21:26:23;parva4022576;FAILURE; ;24;785666/1;03-AUG-16;04-FEB-17;
tzv7Lrf1;1;2017/06/20 21:25:59;2017/06/20 21:25:59;parva4022576;FAILURE; ;0;785668/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:25:59;2017/06/20 21:25:59;parva4022576;FAILURE; ;0;785664/1;27-MAY-17; ;
z9v5Lrf1;1;2017/06/20 21:25:59;2017/06/20 21:25:59;parva4022576;FAILURE; ;0;785661/1;08-JUN-17; ;
z9v3Nau2;1;2017/06/20 21:26:00;2017/06/20 21:26:28;parva4022576;FAILURE; ;28;785676/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:26:00;2017/06/20 21:26:59;parva4022576;FAILURE; ;59;785659/1;27-MAY-17; ;
zqv1Lrf1;1;2017/06/20 21:26:00;2017/06/20 21:26:00;parva4022576;FAILURE; ;0;785671/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:26:00;2017/06/20 21:26:00;parva4022576;FAILURE; ;0;785683/1;27-MAY-17; ;
z9v1Nau2;1;2017/06/20 21:26:07;2017/06/20 21:27:16;parva4022576;FAILURE; ;69;785684/1;27-MAY-17; ;
z9v5Nau2;1;2017/06/20 21:26:07;2017/06/20 21:26:07;parva4022576;FAILURE; ;0;785675/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:26:07;2017/06/20 21:26:50;parva4022576;FAILURE; ;43;785662/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:26:07;2017/06/20 21:27:48;parva4022576;FAILURE; ;101;785667/1;27-MAY-17; ;
zqv3Lrf1;1;2017/06/20 21:26:07;2017/06/20 21:26:07;parva4022576;FAILURE; ;0;785663/1;08-JUN-17; ;
zxv1Eau1;1;2017/06/20 21:26:07;2017/06/20 21:26:50;parva4022576;FAILURE; ;43;785672/1;03-AUG-16;04-FEB-17;
mi73Lsa5_messag_action;127;2017/06/20 21:26:28;2017/06/20 21:26:28;parva4022576;FAILURE; ;0;785688/1;17-JUN-17; ;
z9v1Nau2;1;2017/06/20 21:30:41;2017/06/20 21:30:41;parva4022576;FAILURE; ;0;785727/1;27-MAY-17; ;
z9v4Nau2;1;2017/06/20 21:30:41;2017/06/20 21:30:41;parva4022576;FAILURE; ;0;785698/1;27-MAY-17; ;
z9v2Lrf1;1;2017/06/20 21:30:42;2017/06/20 21:30:42;parva4022576;FAILURE; ;0;785717/1;08-JUN-17; ;
z9v3Nau2;1;2017/06/20 21:30:44;2017/06/20 21:31:08;parva4022576;FAILURE; ;24;785718/1;27-MAY-17; ;
zq22Lrf1;1;2017/06/20 21:30:44;2017/06/20 21:30:44;parva4022576;FAILURE; ;0;785706/1;08-JUN-17; ;
zq22Nau2;1;2017/06/20 21:30:44;2017/06/20 21:30:44;parva4022576;FAILURE; ;0;785721/1;27-MAY-17; ;
rcv5Eau1;1;2017/06/20 21:30:48;2017/06/20 21:30:48;parva4022576;FAILURE; ;0;785716/1;03-AUG-16;04-FEB-17;
z9v5Lrf1;1;2017/06/20 21:30:48;2017/06/20 21:30:48;parva4022576;FAILURE; ;0;785697/1;08-JUN-17; ;
zq12Nau2;1;2017/06/20 21:30:48;2017/06/20 21:31:37;parva4022576;FAILURE; ;49;785723/1;27-MAY-17; ;
zqv1Lrf1;1;2017/06/20 21:30:48;2017/06/20 21:31:09;parva4022576;FAILURE; ;21;785695/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 21:30:48;2017/06/20 21:30:48;parva4022576;FAILURE; ;0;785713/1;08-JUN-17; ;
zqv3Nau2;1;2017/06/20 21:30:48;2017/06/20 21:31:13;parva4022576;FAILURE; ;25;785694/1;27-MAY-17; ;
zxv1Eau1;1;2017/06/20 21:30:48;2017/06/20 21:30:48;parva4022576;FAILURE; ;0;785720/1;03-AUG-16;04-FEB-17;
z9v4Lrf1;1;2017/06/20 21:30:53;2017/06/20 21:30:53;parva4022576;FAILURE; ;0;785703/1;08-JUN-17; ;
zhv1Nau2;1;2017/06/20 21:30:53;2017/06/20 21:30:53;parva4022576;FAILURE; ;0;785707/1;27-MAY-17; ;
z9v1Lrf1;1;2017/06/20 21:30:54;2017/06/20 21:31:33;parva4022576;FAILURE; ;39;785693/1;08-JUN-17; ;
z9v2Nau2;1;2017/06/20 21:30:54;2017/06/20 21:31:33;parva4022576;FAILURE; ;39;785702/1;27-MAY-17; ;
z9v5Nau2;1;2017/06/20 21:30:54;2017/06/20 21:30:54;parva4022576;FAILURE; ;0;785701/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:30:54;2017/06/20 21:30:54;parva4022576;FAILURE; ;0;785708/1;08-JUN-17; ;
mi73Lsa5_messag_action;127;2017/06/20 21:31:04;2017/06/20 21:31:04;parva4022576;FAILURE; ;0;785738/1;17-JUN-17; ;
zhv1Lrf1;1;2017/06/20 21:31:08;2017/06/20 21:31:08;parva4022576;FAILURE; ;0;785719/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:31:08;2017/06/20 21:31:08;parva4022576;FAILURE; ;0;785699/1;27-MAY-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:31:16;2017/06/20 21:31:18;parva4022576;FAILURE; ;2;785740/1;16-JUN-17; ;
tsp3Lrf1;1;2017/06/20 21:31:34;2017/06/20 21:31:34;parva4022576;FAILURE; ;0;785709/1;08-JUN-17; ;
tzv7Lrf1;1;2017/06/20 21:31:34;2017/06/20 21:31:34;parva4022576;FAILURE; ;0;785700/1;08-JUN-17; ;
z9v3Lrf1;1;2017/06/20 21:31:34;2017/06/20 21:31:34;parva4022576;FAILURE; ;0;785715/1;08-JUN-17; ;
zfadHau1_dasa9c_01;127;2017/06/20 21:31:57;2017/06/20 21:31:57;parva4022576;FAILURE; ;0;785742/1;19-JUN-17; ;
zxv1Eau1;1;2017/06/20 21:35:25;2017/06/20 21:35:25;parva4022576;FAILURE; ;0;785751/1;03-AUG-16;04-FEB-17;
z9v1Nau2;1;2017/06/20 21:35:30;2017/06/20 21:35:30;parva4022576;FAILURE; ;0;785759/1;27-MAY-17; ;
z9v3Nau2;1;2017/06/20 21:35:30;2017/06/20 21:35:30;parva4022576;FAILURE; ;0;785752/1;27-MAY-17; ;
zq12Lrf1;1;2017/06/20 21:35:32;2017/06/20 21:35:32;parva4022576;FAILURE; ;0;785757/1;08-JUN-17; ;
zqv3Lrf1;1;2017/06/20 21:35:36;2017/06/20 21:35:36;parva4022576;FAILURE; ;0;785755/1;08-JUN-17; ;
z9v5Nau2;1;2017/06/20 21:35:41;2017/06/20 21:35:41;parva4022576;FAILURE; ;0;785760/1;27-MAY-17; ;
zq22Nau2;1;2017/06/20 21:35:41;2017/06/20 21:36:06;parva4022576;FAILURE; ;25;785758/1;27-MAY-17; ;
z9v3Lrf1;1;2017/06/20 21:35:50;2017/06/20 21:35:50;parva4022576;FAILURE; ;0;785772/1;08-JUN-17; ;
rcv5Eau1;1;2017/06/20 21:35:51;2017/06/20 21:35:51;parva4022576;FAILURE; ;0;785753/1;03-AUG-16;04-FEB-17;
z9v2Lrf1;1;2017/06/20 21:35:51;2017/06/20 21:36:17;parva4022576;FAILURE; ;26;785747/1;08-JUN-17; ;
z9v4Lrf1;1;2017/06/20 21:35:51;2017/06/20 21:35:51;parva4022576;FAILURE; ;0;785750/1;08-JUN-17; ;
zq22Lrf1;1;2017/06/20 21:35:51;2017/06/20 21:37:02;parva4022576;FAILURE; ;71;785756/1;08-JUN-17; ;
zqv1Lrf1;1;2017/06/20 21:35:51;2017/06/20 21:36:40;parva4022576;FAILURE; ;49;785767/1;08-JUN-17; ;
zqv1Nau2;1;2017/06/20 21:35:52;2017/06/20 21:35:52;parva4022576;FAILURE; ;0;785770/1;27-MAY-17; ;
zhv1Lrf1;1;2017/06/20 21:35:53;2017/06/20 21:35:53;parva4022576;FAILURE; ;0;785763/1;08-JUN-17; ;
zhv1Nau2;1;2017/06/20 21:35:53;2017/06/20 21:36:14;parva4022576;FAILURE; ;21;785754/1;27-MAY-17; ;
zq12Nau2;1;2017/06/20 21:35:53;2017/06/20 21:35:53;parva4022576;FAILURE; ;0;785774/1;27-MAY-17; ;
z9v2Nau2;1;2017/06/20 21:36:09;2017/06/20 21:36:09;parva4022576;FAILURE; ;0;785765/1;27-MAY-17; ;
z9v5Lrf1;1;2017/06/20 21:36:09;2017/06/20 21:36:09;parva4022576;FAILURE; ;0;785764/1;08-JUN-17; ;
mi73Lsa1_messag_action;1;2017/06/20 21:36:11;2017/06/20 21:36:14;parva4022576;FAILURE; ;3;785777/1;16-JUN-17; ;
z9v1Lrf1;1;2017/06/20 21:36:19;2017/06/20 21:36:19;parva4022576;FAILURE; ;0;785771/1;08-JUN-17; ;
z9v4Nau2;1;2017/06/20 21:36:19;2017/06/20 21:36:19;parva4022576;FAILURE; ;0;785761/1;27-MAY-17; ;
tsp3Lrf1;1;2017/06/20 21:36:21;2017/06/20 21:36:21;parva4022576;FAILURE; ;0;785773/1;08-JUN-17; ;
